Fecha;Territorio;Medida;Valor;
06/10/2021;Jaén;Hospitalizados;5199;
06/10/2021;Jaén;Total UCI;490;
06/10/2021;Jaén;Fallecidos;1083;
06/10/2021;Jaén;Curados;63138;
06/10/2021;Málaga;Confirmados PDIA;154513;
06/10/2021;Málaga;Aumento;77;
06/10/2021;Málaga;Confirmados PDIA 14 días;798;
06/10/2021;Málaga;Confirmados PDIA 7 días;312;
06/10/2021;Málaga;Total confirmados ;156402;
06/10/2021;Málaga;Hospitalizados;10443;
06/10/2021;Málaga;Total UCI;1007;
06/10/2021;Málaga;Fallecidos;1969;
06/10/2021;Málaga;Curados;152399;
06/10/2021;Sevilla;Confirmados PDIA;176072;
06/10/2021;Sevilla;Aumento;63;
06/10/2021;Sevilla;Confirmados PDIA 14 días;774;
06/10/2021;Sevilla;Confirmados PDIA 7 días;268;
06/10/2021;Sevilla;Total confirmados ;176904;
06/10/2021;Sevilla;Hospitalizados;12830;
06/10/2021;Sevilla;Total UCI;1243;
06/10/2021;Sevilla;Fallecidos;2298;
06/10/2021;Sevilla;Curados;172194;
05/10/2021;Andalucía;Confirmados PDIA;803055;
05/10/2021;Andalucía;Aumento;218;
05/10/2021;Andalucía;Confirmados PDIA 14 días;3465;
05/10/2021;Andalucía;Confirmados PDIA 7 días;1302;
05/10/2021;Andalucía;Total confirmados ;808574;
05/10/2021;Andalucía;Hospitalizados;56858;
05/10/2021;Andalucía;Total UCI;6218;
05/10/2021;Andalucía;Fallecidos;11228;
05/10/2021;Andalucía;Curados;787729;
05/10/2021;Almería;Confirmados PDIA;69935;
05/10/2021;Almería;Aumento;39;
05/10/2021;Almería;Confirmados PDIA 14 días;623;
05/10/2021;Almería;Confirmados PDIA 7 días;245;
05/10/2021;Almería;Total confirmados ;70248;
05/10/2021;Almería;Hospitalizados;4424;
05/10/2021;Almería;Total UCI;754;
05/10/2021;Almería;Fallecidos;923;
05/10/2021;Almería;Curados;68407;
05/10/2021;Cádiz;Confirmados PDIA;112460;
05/10/2021;Cádiz;Aumento;24;
05/10/2021;Cádiz;Confirmados PDIA 14 días;288;
05/10/2021;Cádiz;Confirmados PDIA 7 días;103;
05/10/2021;Cádiz;Total confirmados ;112851;
05/10/2021;Cádiz;Hospitalizados;6697;
05/10/2021;Cádiz;Total UCI;685;
05/10/2021;Cádiz;Fallecidos;1606;
05/10/2021;Cádiz;Curados;110037;
05/10/2021;Córdoba;Confirmados PDIA;72093;
05/10/2021;Córdoba;Aumento;14;
05/10/2021;Córdoba;Confirmados PDIA 14 días;163;
05/10/2021;Córdoba;Confirmados PDIA 7 días;57;
05/10/2021;Córdoba;Total confirmados ;72588;
05/10/2021;Córdoba;Hospitalizados;5306;
05/10/2021;Córdoba;Total UCI;658;
05/10/2021;Córdoba;Fallecidos;1073;
05/10/2021;Córdoba;Curados;70935;
05/10/2021;Granada;Confirmados PDIA;108848;
05/10/2021;Granada;Aumento;15;
05/10/2021;Granada;Confirmados PDIA 14 días;267;
05/10/2021;Granada;Confirmados PDIA 7 días;100;
05/10/2021;Granada;Total confirmados ;109684;
05/10/2021;Granada;Hospitalizados;9163;
05/10/2021;Granada;Total UCI;1168;
05/10/2021;Granada;Fallecidos;1865;
05/10/2021;Granada;Curados;106767;
05/10/2021;Huelva;Confirmados PDIA;45340;
05/10/2021;Huelva;Aumento;7;
05/10/2021;Huelva;Confirmados PDIA 14 días;313;
05/10/2021;Huelva;Confirmados PDIA 7 días;110;
05/10/2021;Huelva;Total confirmados ;45543;
05/10/2021;Huelva;Hospitalizados;2802;
05/10/2021;Huelva;Total UCI;213;
05/10/2021;Huelva;Fallecidos;415;
05/10/2021;Huelva;Curados;44247;
05/10/2021;Jaén;Confirmados PDIA;63934;
05/10/2021;Jaén;Aumento;11;
05/10/2021;Jaén;Confirmados PDIA 14 días;158;
05/10/2021;Jaén;Confirmados PDIA 7 días;70;
05/10/2021;Jaén;Total confirmados ;64494;
05/10/2021;Jaén;Hospitalizados;5200;
05/10/2021;Jaén;Total UCI;490;
05/10/2021;Jaén;Fallecidos;1083;
05/10/2021;Jaén;Curados;63083;
05/10/2021;Málaga;Confirmados PDIA;154436;
05/10/2021;Málaga;Aumento;63;
05/10/2021;Málaga;Confirmados PDIA 14 días;844;
05/10/2021;Málaga;Confirmados PDIA 7 días;324;
05/10/2021;Málaga;Total confirmados ;156325;
05/10/2021;Málaga;Hospitalizados;10441;
05/10/2021;Málaga;Total UCI;1007;
05/10/2021;Málaga;Fallecidos;1967;
05/10/2021;Málaga;Curados;152282;
05/10/2021;Sevilla;Confirmados PDIA;176009;
05/10/2021;Sevilla;Aumento;45;
05/10/2021;Sevilla;Confirmados PDIA 14 días;809;
05/10/2021;Sevilla;Confirmados PDIA 7 días;293;
05/10/2021;Sevilla;Total confirmados ;176841;
05/10/2021;Sevilla;Hospitalizados;12825;
05/10/2021;Sevilla;Total UCI;1243;
05/10/2021;Sevilla;Fallecidos;2296;
05/10/2021;Sevilla;Curados;171971;
04/10/2021;Andalucía;Confirmados PDIA;802837;
04/10/2021;Andalucía;Aumento;199;
04/10/2021;Andalucía;Confirmados PDIA 14 días;3618;
04/10/2021;Andalucía;Confirmados PDIA 7 días;1371;
04/10/2021;Andalucía;Total confirmados ;808356;
04/10/2021;Andalucía;Hospitalizados;56819;
04/10/2021;Andalucía;Total UCI;6216;
04/10/2021;Andalucía;Fallecidos;11215;
04/10/2021;Andalucía;Curados;787104;
04/10/2021;Almería;Confirmados PDIA;69896;
04/10/2021;Almería;Aumento;22;
04/10/2021;Almería;Confirmados PDIA 14 días;643;
04/10/2021;Almería;Confirmados PDIA 7 días;255;
04/10/2021;Almería;Total confirmados ;70209;
04/10/2021;Almería;Hospitalizados;4421;
04/10/2021;Almería;Total UCI;754;
04/10/2021;Almería;Fallecidos;923;
04/10/2021;Almería;Curados;68324;
04/10/2021;Cádiz;Confirmados PDIA;112436;
04/10/2021;Cádiz;Aumento;6;
04/10/2021;Cádiz;Confirmados PDIA 14 días;303;
04/10/2021;Cádiz;Confirmados PDIA 7 días;96;
04/10/2021;Cádiz;Total confirmados ;112827;
04/10/2021;Cádiz;Hospitalizados;6692;
04/10/2021;Cádiz;Total UCI;685;
04/10/2021;Cádiz;Fallecidos;1605;
04/10/2021;Cádiz;Curados;109987;
04/10/2021;Córdoba;Confirmados PDIA;72079;
04/10/2021;Córdoba;Aumento;8;
04/10/2021;Córdoba;Confirmados PDIA 14 días;168;
04/10/2021;Córdoba;Confirmados PDIA 7 días;60;
04/10/2021;Córdoba;Total confirmados ;72574;
04/10/2021;Córdoba;Hospitalizados;5301;
04/10/2021;Córdoba;Total UCI;658;
04/10/2021;Córdoba;Fallecidos;1073;
04/10/2021;Córdoba;Curados;70900;
04/10/2021;Granada;Confirmados PDIA;108833;
04/10/2021;Granada;Aumento;22;
04/10/2021;Granada;Confirmados PDIA 14 días;280;
04/10/2021;Granada;Confirmados PDIA 7 días;108;
04/10/2021;Granada;Total confirmados ;109669;
04/10/2021;Granada;Hospitalizados;9159;
04/10/2021;Granada;Total UCI;1168;
04/10/2021;Granada;Fallecidos;1866;
04/10/2021;Granada;Curados;106682;
04/10/2021;Huelva;Confirmados PDIA;45333;
04/10/2021;Huelva;Aumento;24;
04/10/2021;Huelva;Confirmados PDIA 14 días;335;
04/10/2021;Huelva;Confirmados PDIA 7 días;141;
04/10/2021;Huelva;Total confirmados ;45536;
04/10/2021;Huelva;Hospitalizados;2800;
04/10/2021;Huelva;Total UCI;212;
04/10/2021;Huelva;Fallecidos;414;
04/10/2021;Huelva;Curados;44235;
04/10/2021;Jaén;Confirmados PDIA;63923;
04/10/2021;Jaén;Aumento;16;
04/10/2021;Jaén;Confirmados PDIA 14 días;169;
04/10/2021;Jaén;Confirmados PDIA 7 días;72;
04/10/2021;Jaén;Total confirmados ;64483;
04/10/2021;Jaén;Hospitalizados;5199;
04/10/2021;Jaén;Total UCI;490;
04/10/2021;Jaén;Fallecidos;1081;
04/10/2021;Jaén;Curados;63070;
04/10/2021;Málaga;Confirmados PDIA;154373;
04/10/2021;Málaga;Aumento;65;
04/10/2021;Málaga;Confirmados PDIA 14 días;880;
04/10/2021;Málaga;Confirmados PDIA 7 días;331;
04/10/2021;Málaga;Total confirmados ;156262;
04/10/2021;Málaga;Hospitalizados;10437;
04/10/2021;Málaga;Total UCI;1007;
04/10/2021;Málaga;Fallecidos;1964;
04/10/2021;Málaga;Curados;152117;
04/10/2021;Sevilla;Confirmados PDIA;175964;
04/10/2021;Sevilla;Aumento;36;
04/10/2021;Sevilla;Confirmados PDIA 14 días;840;
04/10/2021;Sevilla;Confirmados PDIA 7 días;308;
04/10/2021;Sevilla;Total confirmados ;176796;
04/10/2021;Sevilla;Hospitalizados;12810;
04/10/2021;Sevilla;Total UCI;1242;
04/10/2021;Sevilla;Fallecidos;2289;
04/10/2021;Sevilla;Curados;171789;
02/10/2021;Andalucía;Confirmados PDIA;802638;
02/10/2021;Andalucía;Aumento;246;
02/10/2021;Andalucía;Confirmados PDIA 14 días;3758;
02/10/2021;Andalucía;Confirmados PDIA 7 días;1440;
02/10/2021;Andalucía;Total confirmados ;808157;
02/10/2021;Andalucía;Hospitalizados;56807;
02/10/2021;Andalucía;Total UCI;6215;
02/10/2021;Andalucía;Fallecidos;11212;
02/10/2021;Andalucía;Curados;786327;
02/10/2021;Almería;Confirmados PDIA;69874;
02/10/2021;Almería;Aumento;47;
02/10/2021;Almería;Confirmados PDIA 14 días;671;
02/10/2021;Almería;Confirmados PDIA 7 días;279;
02/10/2021;Almería;Total confirmados ;70187;
02/10/2021;Almería;Hospitalizados;4421;
02/10/2021;Almería;Total UCI;754;
02/10/2021;Almería;Fallecidos;923;
02/10/2021;Almería;Curados;68246;
02/10/2021;Cádiz;Confirmados PDIA;112430;
02/10/2021;Cádiz;Aumento;12;
02/10/2021;Cádiz;Confirmados PDIA 14 días;338;
02/10/2021;Cádiz;Confirmados PDIA 7 días;109;
02/10/2021;Cádiz;Total confirmados ;112821;
02/10/2021;Cádiz;Hospitalizados;6692;
02/10/2021;Cádiz;Total UCI;685;
02/10/2021;Cádiz;Fallecidos;1605;
02/10/2021;Cádiz;Curados;109864;
02/10/2021;Córdoba;Confirmados PDIA;72071;
02/10/2021;Córdoba;Aumento;13;
02/10/2021;Córdoba;Confirmados PDIA 14 días;184;
02/10/2021;Córdoba;Confirmados PDIA 7 días;64;
02/10/2021;Córdoba;Total confirmados ;72566;
02/10/2021;Córdoba;Hospitalizados;5300;
02/10/2021;Córdoba;Total UCI;657;
02/10/2021;Córdoba;Fallecidos;1073;
02/10/2021;Córdoba;Curados;70860;
02/10/2021;Granada;Confirmados PDIA;108811;
02/10/2021;Granada;Aumento;12;
02/10/2021;Granada;Confirmados PDIA 14 días;279;
02/10/2021;Granada;Confirmados PDIA 7 días;101;
02/10/2021;Granada;Total confirmados ;109647;
02/10/2021;Granada;Hospitalizados;9159;
02/10/2021;Granada;Total UCI;1168;
02/10/2021;Granada;Fallecidos;1866;
02/10/2021;Granada;Curados;106605;
02/10/2021;Huelva;Confirmados PDIA;45309;
02/10/2021;Huelva;Aumento;17;
02/10/2021;Huelva;Confirmados PDIA 14 días;328;
02/10/2021;Huelva;Confirmados PDIA 7 días;147;
02/10/2021;Huelva;Total confirmados ;45512;
02/10/2021;Huelva;Hospitalizados;2798;
02/10/2021;Huelva;Total UCI;212;
02/10/2021;Huelva;Fallecidos;414;
02/10/2021;Huelva;Curados;44182;
02/10/2021;Jaén;Confirmados PDIA;63907;
02/10/2021;Jaén;Aumento;11;
02/10/2021;Jaén;Confirmados PDIA 14 días;166;
02/10/2021;Jaén;Confirmados PDIA 7 días;64;
02/10/2021;Jaén;Total confirmados ;64467;
02/10/2021;Jaén;Hospitalizados;5197;
02/10/2021;Jaén;Total UCI;490;
02/10/2021;Jaén;Fallecidos;1081;
02/10/2021;Jaén;Curados;63049;
02/10/2021;Málaga;Confirmados PDIA;154308;
02/10/2021;Málaga;Aumento;72;
02/10/2021;Málaga;Confirmados PDIA 14 días;902;
02/10/2021;Málaga;Confirmados PDIA 7 días;333;
02/10/2021;Málaga;Total confirmados ;156197;
02/10/2021;Málaga;Hospitalizados;10433;
02/10/2021;Málaga;Total UCI;1007;
02/10/2021;Málaga;Fallecidos;1963;
02/10/2021;Málaga;Curados;151963;
02/10/2021;Sevilla;Confirmados PDIA;175928;
02/10/2021;Sevilla;Aumento;62;
02/10/2021;Sevilla;Confirmados PDIA 14 días;890;
02/10/2021;Sevilla;Confirmados PDIA 7 días;343;
02/10/2021;Sevilla;Total confirmados ;176760;
02/10/2021;Sevilla;Hospitalizados;12807;
02/10/2021;Sevilla;Total UCI;1242;
02/10/2021;Sevilla;Fallecidos;2287;
02/10/2021;Sevilla;Curados;171558;
01/10/2021;Andalucía;Confirmados PDIA;802392;
01/10/2021;Andalucía;Aumento;318;
01/10/2021;Andalucía;Confirmados PDIA 14 días;4047;
01/10/2021;Andalucía;Confirmados PDIA 7 días;1616;
01/10/2021;Andalucía;Total confirmados ;807911;
01/10/2021;Andalucía;Hospitalizados;56798;
01/10/2021;Andalucía;Total UCI;6214;
01/10/2021;Andalucía;Fallecidos;11205;
01/10/2021;Andalucía;Curados;785427;
01/10/2021;Almería;Confirmados PDIA;69827;
01/10/2021;Almería;Aumento;79;
01/10/2021;Almería;Confirmados PDIA 14 días;708;
01/10/2021;Almería;Confirmados PDIA 7 días;301;
01/10/2021;Almería;Total confirmados ;70140;
01/10/2021;Almería;Hospitalizados;4419;
01/10/2021;Almería;Total UCI;754;
01/10/2021;Almería;Fallecidos;923;
01/10/2021;Almería;Curados;68139;
01/10/2021;Cádiz;Confirmados PDIA;112418;
01/10/2021;Cádiz;Aumento;30;
01/10/2021;Cádiz;Confirmados PDIA 14 días;382;
01/10/2021;Cádiz;Confirmados PDIA 7 días;117;
01/10/2021;Cádiz;Total confirmados ;112809;
01/10/2021;Cádiz;Hospitalizados;6692;
01/10/2021;Cádiz;Total UCI;685;
01/10/2021;Cádiz;Fallecidos;1603;
01/10/2021;Cádiz;Curados;109791;
01/10/2021;Córdoba;Confirmados PDIA;72058;
01/10/2021;Córdoba;Aumento;10;
01/10/2021;Córdoba;Confirmados PDIA 14 días;203;
01/10/2021;Córdoba;Confirmados PDIA 7 días;68;
01/10/2021;Córdoba;Total confirmados ;72553;
01/10/2021;Córdoba;Hospitalizados;5300;
01/10/2021;Córdoba;Total UCI;657;
01/10/2021;Córdoba;Fallecidos;1072;
01/10/2021;Córdoba;Curados;70814;
01/10/2021;Granada;Confirmados PDIA;108799;
01/10/2021;Granada;Aumento;15;
01/10/2021;Granada;Confirmados PDIA 14 días;337;
01/10/2021;Granada;Confirmados PDIA 7 días;102;
01/10/2021;Granada;Total confirmados ;109635;
01/10/2021;Granada;Hospitalizados;9157;
01/10/2021;Granada;Total UCI;1167;
01/10/2021;Granada;Fallecidos;1865;
01/10/2021;Granada;Curados;106535;
01/10/2021;Huelva;Confirmados PDIA;45292;
01/10/2021;Huelva;Aumento;27;
01/10/2021;Huelva;Confirmados PDIA 14 días;348;
01/10/2021;Huelva;Confirmados PDIA 7 días;171;
01/10/2021;Huelva;Total confirmados ;45495;
01/10/2021;Huelva;Hospitalizados;2797;
01/10/2021;Huelva;Total UCI;212;
01/10/2021;Huelva;Fallecidos;414;
01/10/2021;Huelva;Curados;44082;
01/10/2021;Jaén;Confirmados PDIA;63896;
01/10/2021;Jaén;Aumento;13;
01/10/2021;Jaén;Confirmados PDIA 14 días;177;
01/10/2021;Jaén;Confirmados PDIA 7 días;71;
01/10/2021;Jaén;Total confirmados ;64456;
01/10/2021;Jaén;Hospitalizados;5195;
01/10/2021;Jaén;Total UCI;490;
01/10/2021;Jaén;Fallecidos;1080;
01/10/2021;Jaén;Curados;62996;
01/10/2021;Málaga;Confirmados PDIA;154236;
01/10/2021;Málaga;Aumento;66;
01/10/2021;Málaga;Confirmados PDIA 14 días;945;
01/10/2021;Málaga;Confirmados PDIA 7 días;376;
01/10/2021;Málaga;Total confirmados ;156125;
01/10/2021;Málaga;Hospitalizados;10433;
01/10/2021;Málaga;Total UCI;1007;
01/10/2021;Málaga;Fallecidos;1963;
01/10/2021;Málaga;Curados;151771;
01/10/2021;Sevilla;Confirmados PDIA;175866;
01/10/2021;Sevilla;Aumento;78;
01/10/2021;Sevilla;Confirmados PDIA 14 días;947;
01/10/2021;Sevilla;Confirmados PDIA 7 días;410;
01/10/2021;Sevilla;Total confirmados ;176698;
01/10/2021;Sevilla;Hospitalizados;12805;
01/10/2021;Sevilla;Total UCI;1242;
01/10/2021;Sevilla;Fallecidos;2285;
01/10/2021;Sevilla;Curados;171299;
30/09/2021;Andalucía;Confirmados PDIA;802074;
30/09/2021;Andalucía;Aumento;351;
30/09/2021;Andalucía;Confirmados PDIA 14 días;4239;
30/09/2021;Andalucía;Confirmados PDIA 7 días;1689;
30/09/2021;Andalucía;Total confirmados ;807593;
30/09/2021;Andalucía;Hospitalizados;56773;
30/09/2021;Andalucía;Total UCI;6213;
30/09/2021;Andalucía;Fallecidos;11190;
30/09/2021;Andalucía;Curados;784352;
30/09/2021;Almería;Confirmados PDIA;69748;
30/09/2021;Almería;Aumento;60;
30/09/2021;Almería;Confirmados PDIA 14 días;678;
30/09/2021;Almería;Confirmados PDIA 7 días;297;
30/09/2021;Almería;Total confirmados ;70061;
30/09/2021;Almería;Hospitalizados;4419;
30/09/2021;Almería;Total UCI;754;
30/09/2021;Almería;Fallecidos;923;
30/09/2021;Almería;Curados;67959;
30/09/2021;Cádiz;Confirmados PDIA;112388;
30/09/2021;Cádiz;Aumento;35;
30/09/2021;Cádiz;Confirmados PDIA 14 días;396;
30/09/2021;Cádiz;Confirmados PDIA 7 días;135;
30/09/2021;Cádiz;Total confirmados ;112779;
30/09/2021;Cádiz;Hospitalizados;6691;
30/09/2021;Cádiz;Total UCI;685;
30/09/2021;Cádiz;Fallecidos;1601;
30/09/2021;Cádiz;Curados;109679;
30/09/2021;Córdoba;Confirmados PDIA;72048;
30/09/2021;Córdoba;Aumento;7;
30/09/2021;Córdoba;Confirmados PDIA 14 días;218;
30/09/2021;Córdoba;Confirmados PDIA 7 días;70;
30/09/2021;Córdoba;Total confirmados ;72543;
30/09/2021;Córdoba;Hospitalizados;5299;
30/09/2021;Córdoba;Total UCI;657;
30/09/2021;Córdoba;Fallecidos;1068;
30/09/2021;Córdoba;Curados;70746;
30/09/2021;Granada;Confirmados PDIA;108784;
30/09/2021;Granada;Aumento;42;
30/09/2021;Granada;Confirmados PDIA 14 días;386;
30/09/2021;Granada;Confirmados PDIA 7 días;112;
30/09/2021;Granada;Total confirmados ;109620;
30/09/2021;Granada;Hospitalizados;9154;
30/09/2021;Granada;Total UCI;1167;
30/09/2021;Granada;Fallecidos;1865;
30/09/2021;Granada;Curados;106419;
30/09/2021;Huelva;Confirmados PDIA;45265;
30/09/2021;Huelva;Aumento;24;
30/09/2021;Huelva;Confirmados PDIA 14 días;362;
30/09/2021;Huelva;Confirmados PDIA 7 días;167;
30/09/2021;Huelva;Total confirmados ;45468;
30/09/2021;Huelva;Hospitalizados;2797;
30/09/2021;Huelva;Total UCI;212;
30/09/2021;Huelva;Fallecidos;413;
30/09/2021;Huelva;Curados;44062;
30/09/2021;Jaén;Confirmados PDIA;63883;
30/09/2021;Jaén;Aumento;17;
30/09/2021;Jaén;Confirmados PDIA 14 días;174;
30/09/2021;Jaén;Confirmados PDIA 7 días;70;
30/09/2021;Jaén;Total confirmados ;64443;
30/09/2021;Jaén;Hospitalizados;5194;
30/09/2021;Jaén;Total UCI;490;
30/09/2021;Jaén;Fallecidos;1079;
30/09/2021;Jaén;Curados;62974;
30/09/2021;Málaga;Confirmados PDIA;154170;
30/09/2021;Málaga;Aumento;89;
30/09/2021;Málaga;Confirmados PDIA 14 días;994;
30/09/2021;Málaga;Confirmados PDIA 7 días;414;
30/09/2021;Málaga;Total confirmados ;156059;
30/09/2021;Málaga;Hospitalizados;10424;
30/09/2021;Málaga;Total UCI;1006;
30/09/2021;Málaga;Fallecidos;1960;
30/09/2021;Málaga;Curados;151558;
30/09/2021;Sevilla;Confirmados PDIA;175788;
30/09/2021;Sevilla;Aumento;77;
30/09/2021;Sevilla;Confirmados PDIA 14 días;1031;
30/09/2021;Sevilla;Confirmados PDIA 7 días;424;
30/09/2021;Sevilla;Total confirmados ;176620;
30/09/2021;Sevilla;Hospitalizados;12795;
30/09/2021;Sevilla;Total UCI;1242;
30/09/2021;Sevilla;Fallecidos;2281;
30/09/2021;Sevilla;Curados;170955;
29/09/2021;Andalucía;Confirmados PDIA;801723;
29/09/2021;Andalucía;Aumento;321;
29/09/2021;Andalucía;Confirmados PDIA 14 días;4360;
29/09/2021;Andalucía;Confirmados PDIA 7 días;1751;
29/09/2021;Andalucía;Total confirmados ;807242;
29/09/2021;Andalucía;Hospitalizados;56749;
29/09/2021;Andalucía;Total UCI;6209;
29/09/2021;Andalucía;Fallecidos;11186;
29/09/2021;Andalucía;Curados;782560;
29/09/2021;Almería;Confirmados PDIA;69688;
29/09/2021;Almería;Aumento;51;
29/09/2021;Almería;Confirmados PDIA 14 días;679;
29/09/2021;Almería;Confirmados PDIA 7 días;308;
29/09/2021;Almería;Total confirmados ;70001;
29/09/2021;Almería;Hospitalizados;4415;
29/09/2021;Almería;Total UCI;752;
29/09/2021;Almería;Fallecidos;923;
29/09/2021;Almería;Curados;67759;
29/09/2021;Cádiz;Confirmados PDIA;112353;
29/09/2021;Cádiz;Aumento;23;
29/09/2021;Cádiz;Confirmados PDIA 14 días;417;
29/09/2021;Cádiz;Confirmados PDIA 7 días;122;
29/09/2021;Cádiz;Total confirmados ;112744;
29/09/2021;Cádiz;Hospitalizados;6690;
29/09/2021;Cádiz;Total UCI;685;
29/09/2021;Cádiz;Fallecidos;1602;
29/09/2021;Cádiz;Curados;109493;
29/09/2021;Córdoba;Confirmados PDIA;72041;
29/09/2021;Córdoba;Aumento;21;
29/09/2021;Córdoba;Confirmados PDIA 14 días;229;
29/09/2021;Córdoba;Confirmados PDIA 7 días;79;
29/09/2021;Córdoba;Total confirmados ;72536;
29/09/2021;Córdoba;Hospitalizados;5299;
29/09/2021;Córdoba;Total UCI;657;
29/09/2021;Córdoba;Fallecidos;1067;
29/09/2021;Córdoba;Curados;70627;
29/09/2021;Granada;Confirmados PDIA;108742;
29/09/2021;Granada;Aumento;25;
29/09/2021;Granada;Confirmados PDIA 14 días;386;
29/09/2021;Granada;Confirmados PDIA 7 días;124;
29/09/2021;Granada;Total confirmados ;109578;
29/09/2021;Granada;Hospitalizados;9152;
29/09/2021;Granada;Total UCI;1167;
29/09/2021;Granada;Fallecidos;1865;
29/09/2021;Granada;Curados;106213;
29/09/2021;Huelva;Confirmados PDIA;45241;
29/09/2021;Huelva;Aumento;43;
29/09/2021;Huelva;Confirmados PDIA 14 días;366;
29/09/2021;Huelva;Confirmados PDIA 7 días;176;
29/09/2021;Huelva;Total confirmados ;45444;
29/09/2021;Huelva;Hospitalizados;2793;
29/09/2021;Huelva;Total UCI;212;
29/09/2021;Huelva;Fallecidos;412;
29/09/2021;Huelva;Curados;43941;
29/09/2021;Jaén;Confirmados PDIA;63866;
29/09/2021;Jaén;Aumento;16;
29/09/2021;Jaén;Confirmados PDIA 14 días;181;
29/09/2021;Jaén;Confirmados PDIA 7 días;85;
29/09/2021;Jaén;Total confirmados ;64426;
29/09/2021;Jaén;Hospitalizados;5191;
29/09/2021;Jaén;Total UCI;490;
29/09/2021;Jaén;Fallecidos;1078;
29/09/2021;Jaén;Curados;62881;
29/09/2021;Málaga;Confirmados PDIA;154081;
29/09/2021;Málaga;Aumento;67;
29/09/2021;Málaga;Confirmados PDIA 14 días;1028;
29/09/2021;Málaga;Confirmados PDIA 7 días;419;
29/09/2021;Málaga;Total confirmados ;155970;
29/09/2021;Málaga;Hospitalizados;10419;
29/09/2021;Málaga;Total UCI;1006;
29/09/2021;Málaga;Fallecidos;1959;
29/09/2021;Málaga;Curados;151220;
29/09/2021;Sevilla;Confirmados PDIA;175711;
29/09/2021;Sevilla;Aumento;75;
29/09/2021;Sevilla;Confirmados PDIA 14 días;1074;
29/09/2021;Sevilla;Confirmados PDIA 7 días;438;
29/09/2021;Sevilla;Total confirmados ;176543;
29/09/2021;Sevilla;Hospitalizados;12790;
29/09/2021;Sevilla;Total UCI;1240;
29/09/2021;Sevilla;Fallecidos;2280;
29/09/2021;Sevilla;Curados;170426;
28/09/2021;Andalucía;Confirmados PDIA;801402;
28/09/2021;Andalucía;Aumento;311;
28/09/2021;Andalucía;Confirmados PDIA 14 días;4643;
28/09/2021;Andalucía;Confirmados PDIA 7 días;1908;
28/09/2021;Andalucía;Total confirmados ;806922;
28/09/2021;Andalucía;Hospitalizados;56735;
28/09/2021;Andalucía;Total UCI;6206;
28/09/2021;Andalucía;Fallecidos;11182;
28/09/2021;Andalucía;Curados;780788;
28/09/2021;Almería;Confirmados PDIA;69637;
28/09/2021;Almería;Aumento;36;
28/09/2021;Almería;Confirmados PDIA 14 días;695;
28/09/2021;Almería;Confirmados PDIA 7 días;331;
28/09/2021;Almería;Total confirmados ;69950;
28/09/2021;Almería;Hospitalizados;4412;
28/09/2021;Almería;Total UCI;752;
28/09/2021;Almería;Fallecidos;923;
28/09/2021;Almería;Curados;67604;
28/09/2021;Cádiz;Confirmados PDIA;112330;
28/09/2021;Cádiz;Aumento;16;
28/09/2021;Cádiz;Confirmados PDIA 14 días;441;
28/09/2021;Cádiz;Confirmados PDIA 7 días;161;
28/09/2021;Cádiz;Total confirmados ;112721;
28/09/2021;Cádiz;Hospitalizados;6690;
28/09/2021;Cádiz;Total UCI;685;
