"date","province","ccaa","pruebas_pcr_realizadas","new_cases","PCR","TestAc","activos","hospitalized","hospitalized_accumulated","hospitalized_new","intensive_care","deceased","cases_accumulated","cases_accumulated_PCR","recovered","source_name","source","comments"
"2020-10-31","Bizkaia","País Vasco","","451","","","","","","","","","35194","","","Irekia;Open Data Euskadi","https://www.irekia.euskadi.eus/es/news/64293-datos-actualizados-covid-euskadi;https://opendata.euskadi.eus/contenidos/ds_informes_estudios/covid_19_2020/opendata/situacion-epidemiologica.xlsx","Indica ""test diagnósitcos"". 16 casos de otras comunidades autónomas"
"2020-11-01","Bizkaia","País Vasco","","520","","","","","","","","","35714","","","Irekia;Open Data Euskadi","https://www.irekia.euskadi.eus/es/news/64300-actualizacion-datos-covid-euskadi;https://opendata.euskadi.eus/contenidos/ds_informes_estudios/covid_19_2020/opendata/situacion-epidemiologica.xlsx","Indica ""test diagnósitcos"". 20 casos de otras comunidades autónomas"
"2020-11-02","Bizkaia","País Vasco","","506","","","","","","","","","36220","","","Irekia;Open Data Euskadi","https://www.irekia.euskadi.eus/es/news/64375-actualizacion-datos-covid-euskadi;https://opendata.euskadi.eus/contenidos/ds_informes_estudios/covid_19_2020/opendata/situacion-epidemiologica.xlsx","Indica ""test diagnósitcos"". 11 casos de otras comunidades autónomas"
"2020-11-03","Bizkaia","País Vasco","","623","","","","","","","","","36843","","","Irekia;Open Data Euskadi","https://www.irekia.euskadi.eus/es/news/64423-actualizacion-datos-covid-euskadi;https://opendata.euskadi.eus/contenidos/ds_informes_estudios/covid_19_2020/opendata/situacion-epidemiologica.xlsx","Indica ""test diagnósitcos"". 9 casos con residencia fuera de Euskadi o residencia desconocida."
"2020-11-04","Bizkaia","País Vasco","","621","","","","","","","","","37464","","","Irekia;Open Data Euskadi","https://www.irekia.euskadi.eus/es/news/64453-actualizacion-datos-covid-euskadi;https://opendata.euskadi.eus/contenidos/ds_informes_estudios/covid_19_2020/opendata/situacion-epidemiologica.xlsx","Indica ""test diagnósitcos"". 9 casos con residencia fuera de Euskadi o residencia desconocida."
"2020-11-05","Bizkaia","País Vasco","","690","","","","","","","","","38154","","","Irekia;Open Data Euskadi","https://www.irekia.euskadi.eus/es/news/64502-actualizacion-datos-covid-euskadi;https://opendata.euskadi.eus/contenidos/ds_informes_estudios/covid_19_2020/opendata/situacion-epidemiologica.xlsx","Indica ""test diagnósitcos"". 19 casos con residencia fuera de Euskadi o residencia desconocida."
"2020-11-06","Bizkaia","País Vasco","","641","","","","","","","","","38795","","","Irekia;Open Data Euskadi","https://www.irekia.euskadi.eus/es/news/64534-gotzone-sagardui-los-nuevos-datos-corroboran-decision-del-gobierno-vasco-aumentar-las-medidas-para-limitar-movilidad;https://opendata.euskadi.eus/contenidos/ds_informes_estudios/covid_19_2020/opendata/situacion-epidemiologica.xlsx","Indica ""test diagnósitcos"". 8 casos con residencia fuera de Euskadi"
"2020-11-07","Bizkaia","País Vasco","","603","","","","","","","","","39404","","","Irekia;Open Data Euskadi","https://www.irekia.euskadi.eus/es/news/64538-datos-actualizados-covid-euskadi;https://opendata.euskadi.eus/contenidos/ds_informes_estudios/covid_19_2020/opendata/situacion-epidemiologica.xlsx","Indica ""pruebas diagnósticas"". 8 casos de otras comunidades autónomas"
"2020-11-08","Bizkaia","País Vasco","","620","","","","","","","","","40024","","","Irekia;Open Data Euskadi","https://www.irekia.euskadi.eus/es/news/64562-actualizacion-datos-covid-euskadi;https://opendata.euskadi.eus/contenidos/ds_informes_estudios/covid_19_2020/opendata/situacion-epidemiologica.xlsx","Indica ""test diagnósitcos"". 20 casos con residencia fuera de Euskadi"
"2020-11-09","Bizkaia","País Vasco","","631","","","","","","","","","40655","","","Irekia;Open Data Euskadi","https://www.irekia.euskadi.eus/es/news/64608-actualizacion-datos-covid-euskadi;https://opendata.euskadi.eus/contenidos/ds_informes_estudios/covid_19_2020/opendata/situacion-epidemiologica.xlsx","Indica ""test diagnósitcos"". 17 casos con residencia fuera de Euskadi"
"2020-11-10","Bizkaia","País Vasco","","676","","","","","","","","","41331","","","Irekia;Open Data Euskadi","https://www.irekia.euskadi.eus/es/news/64645-actualizacion-datos-covid-euskadi;https://opendata.euskadi.eus/contenidos/ds_informes_estudios/covid_19_2020/opendata/situacion-epidemiologica.xlsx","Indica ""test diagnósitcos"". 14 casos con residencia fuera de Euskadi"
"2020-11-11","Bizkaia","País Vasco","","663","","","","","","","","","41994","","","Irekia;Open Data Euskadi","https://www.irekia.euskadi.eus/es/news/64679-actualizacion-datos-covid-euskadi;https://opendata.euskadi.eus/contenidos/ds_informes_estudios/covid_19_2020/opendata/situacion-epidemiologica.xlsx","Indica ""test diagnósitcos"". 19casos con residencia fuera de Euskadi"
"2020-11-12","Bizkaia","País Vasco","","653","","","","","","","","","42647","","","Irekia;Open Data Euskadi","https://www.irekia.euskadi.eus/es/news/64679-actualizacion-datos-covid-euskadi;https://opendata.euskadi.eus/contenidos/ds_informes_estudios/covid_19_2020/opendata/situacion-epidemiologica.xlsx","Indica ""test diagnósitcos"". 11 casos con residencia fuera de Euskadi"
"2020-11-13","Bizkaia","País Vasco","","572","","","","","","","","","43210","","","Irekia;Open Data Euskadi","https://www.irekia.euskadi.eus/es/news/64742-datos-actualizados-covid-euskadi;https://opendata.euskadi.eus/contenidos/ds_informes_estudios/covid_19_2020/opendata/situacion-epidemiologica.xlsx","Indica ""pruebas diagnósticas (suma de PCR y de antígenos). 5 casos de de otras comunidades autónomas."
"2020-11-14","Bizkaia","País Vasco","","453","","","","","","","","","43672","","","Irekia;Open Data Euskadi","https://www.irekia.euskadi.eus/es/news/64752-datos-actualizados-covid-euskadi;https://opendata.euskadi.eus/contenidos/ds_informes_estudios/covid_19_2020/opendata/situacion-epidemiologica.xlsx","Indica ""pruebas diagnósticas (suma de PCR y de antígenos). 9 casos de de otras comunidades autónomas."
"2020-11-15","Bizkaia","País Vasco","","407","","","","","","","","","44079","","","Irekia;Open Data Euskadi","https://www.irekia.euskadi.eus/es/news/64765-actualizacion-datos-covid-euskadi;https://opendata.euskadi.eus/contenidos/ds_informes_estudios/covid_19_2020/opendata/situacion-epidemiologica.xlsx","Indica ""test diagnósitcos"". 14 casos con residencia fuera de Euskadi"
"2020-11-16","Bizkaia","País Vasco","","375","","","","","","","","","44454","","","Irekia;Open Data Euskadi","https://www.irekia.euskadi.eus/es/news/64828-actualizacion-datos-covid-euskadi;https://opendata.euskadi.eus/contenidos/ds_informes_estudios/covid_19_2020/opendata/situacion-epidemiologica.xlsx","Indica ""test diagnósitcos"". 9 casos con residencia fuera de Euskadi"
"2020-11-17","Bizkaia","País Vasco","","459","","","","","","","","","44913","","","Irekia;Open Data Euskadi","https://www.irekia.euskadi.eus/es/news/64859-actualizacion-datos-covid-euskadi;https://opendata.euskadi.eus/contenidos/ds_informes_estudios/covid_19_2020/opendata/situacion-epidemiologica.xlsx","Indica ""test diagnósitcos"". 10 casos con residencia fuera de Euskadi"
"2020-11-18","Bizkaia","País Vasco","","432","","","","","","","","","45345","","","Irekia;Open Data Euskadi","https://www.irekia.euskadi.eus/es/news/64891-actualizacion-datos-covid-euskadi;https://opendata.euskadi.eus/contenidos/ds_informes_estudios/covid_19_2020/opendata/situacion-epidemiologica.xlsx","Indica ""test diagnósitcos"". 23 casos con residencia fuera de Euskadi"
"2020-11-19","Bizkaia","País Vasco","","412","","","","","","","","","45757","","","Irekia;Open Data Euskadi","https://www.irekia.euskadi.eus/es/news/64940-actualizacion-datos-covid-euskadi;https://opendata.euskadi.eus/contenidos/ds_informes_estudios/covid_19_2020/opendata/situacion-epidemiologica.xlsx","Indica ""test diagnósitcos"". 7 casos con residencia fuera de Euskadi"
"2020-11-20","Bizkaia","País Vasco","","385","","","","","","","","","46139","","","Irekia;Open Data Euskadi","https://www.irekia.euskadi.eus/es/news/64983-datos-actualizados-covid-euskadi;https://opendata.euskadi.eus/contenidos/ds_informes_estudios/covid_19_2020/opendata/situacion-epidemiologica.xlsx","Indica ""pruebas diagnósticas (suma de PCR y de antígenos). 9 casos de de otras comunidades autónomas."
"2020-11-21","Bizkaia","País Vasco","","279","","","","","","","","","46420","","","Irekia;Open Data Euskadi","https://www.irekia.euskadi.eus/es/news/64990-datos-actualizados-covid-euskadi;https://opendata.euskadi.eus/contenidos/ds_informes_estudios/covid_19_2020/opendata/situacion-epidemiologica.xlsx","Indica ""pruebas diagnósticas (suma de PCR y de antígenos). 3 casos de de otras comunidades autónomas."
"2020-11-22","Bizkaia","País Vasco","","243","","","","","","","","","46663","","","Irekia;Open Data Euskadi","https://www.irekia.euskadi.eus/es/news/65002-actualizacion-datos-covid-euskadi;https://opendata.euskadi.eus/contenidos/ds_informes_estudios/covid_19_2020/opendata/situacion-epidemiologica.xlsx","Indica ""test diagnósitcos"". 4 casos con residencia fuera de Euskadi"
"2020-11-23","Bizkaia","País Vasco","","285","","","","","","","","","46948","","","Irekia;Open Data Euskadi","https://www.irekia.euskadi.eus/es/news/65034-actualizacion-datos-covid-euskadi;https://opendata.euskadi.eus/contenidos/ds_informes_estudios/covid_19_2020/opendata/situacion-epidemiologica.xlsx","Indica ""test diagnósitcos"". 4 casos con residencia fuera de Euskadi"
"2020-11-24","Bizkaia","País Vasco","","305","","","","","","","","","47253","","","Irekia;Open Data Euskadi","https://www.irekia.euskadi.eus/es/news/65072-actualizacion-datos-covid-euskadi;https://opendata.euskadi.eus/contenidos/ds_informes_estudios/covid_19_2020/opendata/situacion-epidemiologica.xlsx","Indica ""test diagnósitcos"". 12 casos con residencia fuera de Euskadi"
"2020-11-25","Bizkaia","País Vasco","","258","","","","","","","","","47511","","","Irekia;Open Data Euskadi","https://opendata.euskadi.eus/catalogo/-/evolucion-del-coronavirus-covid-19-en-euskadi/;https://opendata.euskadi.eus/contenidos/ds_informes_estudios/covid_19_2020/opendata/situacion-epidemiologica.xlsx","Indica ""test diagnósitcos"". 10 casos con residencia fuera de Euskadi"
"2020-11-26","Bizkaia","País Vasco","","224","","","","","","","","","47735","","","Irekia;Open Data Euskadi","https://www.irekia.euskadi.eus/es/news/65149-actualizacion-datos-covid-euskadi;https://opendata.euskadi.eus/contenidos/ds_informes_estudios/covid_19_2020/opendata/situacion-epidemiologica.xlsx","Indica ""test diagnósitcos"". 8 casos con residencia fuera de Euskadi"
"2020-11-27","Bizkaia","País Vasco","","309","","","","","","","","","48042","","","Irekia;Open Data Euskadi","https://www.irekia.euskadi.eus/es/news/65191-datos-actualizados-covid-euskadi;https://opendata.euskadi.eus/contenidos/ds_informes_estudios/covid_19_2020/opendata/situacion-epidemiologica.xlsx","Indica ""pruebas diagnósticas (suma de PCR y de antígenos). 3 casos de de otras comunidades autónomas."
"2020-11-28","Bizkaia","País Vasco","","217","","","","","","","","","48259","","","Irekia;Open Data Euskadi","https://www.irekia.euskadi.eus/es/news/65192-datos-actualizados-covid-euskadi;https://opendata.euskadi.eus/contenidos/ds_informes_estudios/covid_19_2020/opendata/situacion-epidemiologica.xlsx","Indica ""pruebas diagnósticas (suma de PCR y de antígenos). 5 casos de de otras comunidades autónomas."
"2020-11-29","Bizkaia","País Vasco","","206","","","","","","","","","48465","","","Irekia;Open Data Euskadi","https://www.irekia.euskadi.eus/es/news/65214-actualizacion-datos-covid-euskadi;https://opendata.euskadi.eus/contenidos/ds_informes_estudios/covid_19_2020/opendata/situacion-epidemiologica.xlsx","Indica ""test diagnósitcos"". 7 casos con residencia fuera de Euskadi"
"2020-11-30","Bizkaia","País Vasco","","222","","","","","","","","","48687","","","Irekia;Open Data Euskadi","https://www.irekia.euskadi.eus/es/news/65257-actualizacion-datos-covid-euskadi;https://opendata.euskadi.eus/contenidos/ds_informes_estudios/covid_19_2020/opendata/situacion-epidemiologica.xlsx","Indica ""test diagnósitcos"". 7 casos con residencia fuera de Euskadi"
"2020-12-01","Bizkaia","País Vasco","","257","","","","","","","","","48944","","","Irekia;Open Data Euskadi","https://www.irekia.euskadi.eus/es/news/65300-actualizacion-datos-covid-euskadi;https://opendata.euskadi.eus/contenidos/ds_informes_estudios/covid_19_2020/opendata/situacion-epidemiologica.xlsx","Indica ""test diagnósitcos"". 11 casos con residencia fuera de Euskadi"
"2020-12-02","Bizkaia","País Vasco","","296","","","","","","","","","49240","","","Irekia;Open Data Euskadi","https://www.irekia.euskadi.eus/es/news/65321-actualizacion-datos-covid-euskadi;https://opendata.euskadi.eus/contenidos/ds_informes_estudios/covid_19_2020/opendata/situacion-epidemiologica.xlsx","Indica ""test diagnósitcos"". 1 casos con residencia fuera de Euskadi"
"2020-12-03","Bizkaia","País Vasco","","208","","","","","","","","","49448","","","Irekia;Open Data Euskadi","https://www.irekia.euskadi.eus/es/news/65377-actualizacion-datos-covid-euskadi;https://opendata.euskadi.eus/contenidos/ds_informes_estudios/covid_19_2020/opendata/situacion-epidemiologica.xlsx","Indica ""test diagnósitcos"". 3 casos con residencia fuera de Euskadi"
"2020-12-04","Bizkaia","País Vasco","","233","","","","","","","","","49677","","","Irekia;Open Data Euskadi","https://www.irekia.euskadi.eus/es/news/65415-datos-actualizados-covid-euskadi;https://opendata.euskadi.eus/contenidos/ds_informes_estudios/covid_19_2020/opendata/situacion-epidemiologica.xlsx","Indica ""pruebas diagnósticas"". 1 casos de de otras comunidades autónomas"
"2020-12-05","Bizkaia","País Vasco","","224","","","","","","","","","49898","","","Irekia;Open Data Euskadi","https://www.irekia.euskadi.eus/es/news/65418-datos-actualizados-covid-euskadi;https://opendata.euskadi.eus/contenidos/ds_informes_estudios/covid_19_2020/opendata/situacion-epidemiologica.xlsx","Indica ""pruebas diagnósticas"". 1 casos de de otras comunidades autónomas"
"2020-12-06","Bizkaia","País Vasco","","156","","","","","","","","","50054","","","Irekia;Open Data Euskadi","https://www.irekia.euskadi.eus/es/news/65327-actualizacion-datos-covid-euskadi;https://opendata.euskadi.eus/contenidos/ds_informes_estudios/covid_19_2020/opendata/situacion-epidemiologica.xlsx","Indica ""test diagnósitcos"". 4 casos con residencia fuera de Euskadi"
"2020-12-07","Bizkaia","País Vasco","","140","","","","","","","","","50194","","","Irekia;Open Data Euskadi","https://www.irekia.euskadi.eus/es/news/65444-datos-actualizados-covid-euskadi;https://opendata.euskadi.eus/contenidos/ds_informes_estudios/covid_19_2020/opendata/situacion-epidemiologica.xlsx","Indica ""pruebas diagnósticas"". 1 casos de de otras comunidades autónomas"
"2020-12-08","Bizkaia","País Vasco","","227","","","","","","","","","50421","","","Irekia;Open Data Euskadi","https://www.irekia.euskadi.eus/es/news/65463-actualizacion-datos-covid-euskadi;https://opendata.euskadi.eus/contenidos/ds_informes_estudios/covid_19_2020/opendata/situacion-epidemiologica.xlsx","Indica ""test diagnósitcos"". 7 casos con residencia fuera de Euskadi"
"2020-12-09","Bizkaia","País Vasco","","210","","","","","","","","","50630","","","Irekia;Open Data Euskadi","https://www.irekia.euskadi.eus/es/news/65463-actualizacion-datos-covid-euskadi;https://opendata.euskadi.eus/contenidos/ds_informes_estudios/covid_19_2020/opendata/situacion-epidemiologica.xlsx","Indica ""test diagnósitcos"". 3 casos con residencia fuera de Euskadi"
