"","Fecha","Isla","Provincia","Hospital","Hispitalizados","UCI - Críticas con respirador","UCI - Críticas sin respirador"
"1717","05/06/2020","Tenerife","Santa Cruz de Tenerife","Complejo Hospitalario Universitario Nuestra Señora de Candelaria",21,2,0
"1718","05/06/2020","Tenerife","Santa Cruz de Tenerife","Hospital Quirón Costa Adeje",0,0,0
"1719","05/06/2020","Tenerife","Santa Cruz de Tenerife","Hospital Quirón Tenerife",0,0,0
"1720","05/06/2020","Tenerife","Santa Cruz de Tenerife","Hospital San Juan de Dios",1,0,0
"1721","05/06/2020","Tenerife","Santa Cruz de Tenerife","Hospiten Bellevue",2,0,0
"1722","05/06/2020","Tenerife","Santa Cruz de Tenerife","Hospiten Sur",0,0,0
"1723","05/06/2020","Tenerife","Santa Cruz de Tenerife","RAMBLA",0,0,0
"1724","06/06/2020","El Hierro","Santa Cruz de Tenerife","Hospital Insular Nuestra Señora de los Reyes",2,0,0
"1725","06/06/2020","Fuerteventura","Las Palmas","Hospital General de Fuerteventura",0,0,0
"1726","06/06/2020","Gran Canaria","Las Palmas","Complejo Hospitalario Universitario de Gran Canaria Dr. Negrín",0,1,0
"1727","06/06/2020","Gran Canaria","Las Palmas","Complejo Hospitalario Universitario Insular - Materno Infantil",3,0,0
"1728","06/06/2020","Gran Canaria","Las Palmas","Hospital Clínica Roca (Roca Gestión Hospitalaria)",0,0,0
"1729","06/06/2020","Gran Canaria","Las Palmas","Hospital Nuestra Señora del Perpetuo Socorro",0,0,0
"1730","06/06/2020","Gran Canaria","Las Palmas","Hospital Policlínico La Paloma, S.A.",0,0,0
"1731","06/06/2020","Gran Canaria","Las Palmas","Hospital San Roque Las Palmas de Gran Canaria",0,0,0
"1732","06/06/2020","Gran Canaria","Las Palmas","Hospital San Roque Maspalomas",0,0,0
"1733","06/06/2020","Gran Canaria","Las Palmas","Vithas Hospital Santa Catalina",0,0,0
"1734","06/06/2020","La Gomera","Santa Cruz de Tenerife","Hospital Nuestra Señora de Guadalupe",0,0,0
"1735","06/06/2020","La Palma","Santa Cruz de Tenerife","Hospital General de La Palma",0,0,0
"1736","06/06/2020","Lanzarote","Las Palmas","Hospital Dr. José Molina Orosa",2,0,0
"1737","06/06/2020","Lanzarote","Las Palmas","Hospiten Lanzarote (Clínicas del Sur S.U.L.)",0,0,0
"1738","06/06/2020","Tenerife","Santa Cruz de Tenerife","Clínica Parque, S.A.",0,0,0
"1739","06/06/2020","Tenerife","Santa Cruz de Tenerife","Complejo Hospitalario Universitario de Canarias",5,0,0
"1740","06/06/2020","Tenerife","Santa Cruz de Tenerife","Complejo Hospitalario Universitario Nuestra Señora de Candelaria",18,2,0
"1741","06/06/2020","Tenerife","Santa Cruz de Tenerife","Hospital Quirón Costa Adeje",0,0,0
"1742","06/06/2020","Tenerife","Santa Cruz de Tenerife","Hospital Quirón Tenerife",0,0,0
"1743","06/06/2020","Tenerife","Santa Cruz de Tenerife","Hospital San Juan de Dios",1,0,0
"1744","06/06/2020","Tenerife","Santa Cruz de Tenerife","Hospiten Bellevue",2,0,0
"1745","06/06/2020","Tenerife","Santa Cruz de Tenerife","Hospiten Sur",0,0,0
"1746","06/06/2020","Tenerife","Santa Cruz de Tenerife","RAMBLA",0,0,0
"1747","07/06/2020","El Hierro","Santa Cruz de Tenerife","Hospital Insular Nuestra Señora de los Reyes",0,0,0
"1748","07/06/2020","Fuerteventura","Las Palmas","Hospital General de Fuerteventura",0,0,0
"1749","07/06/2020","Gran Canaria","Las Palmas","Complejo Hospitalario Universitario de Gran Canaria Dr. Negrín",0,1,0
"1750","07/06/2020","Gran Canaria","Las Palmas","Complejo Hospitalario Universitario Insular - Materno Infantil",3,0,0
"1751","07/06/2020","Gran Canaria","Las Palmas","Hospital Clínica Roca (Roca Gestión Hospitalaria)",0,0,0
"1752","07/06/2020","Gran Canaria","Las Palmas","Hospital Nuestra Señora del Perpetuo Socorro",0,0,0
"1753","07/06/2020","Gran Canaria","Las Palmas","Hospital Policlínico La Paloma, S.A.",0,0,0
"1754","07/06/2020","Gran Canaria","Las Palmas","Hospital San Roque Las Palmas de Gran Canaria",0,0,0
"1755","07/06/2020","Gran Canaria","Las Palmas","Hospital San Roque Maspalomas",0,0,0
"1756","07/06/2020","Gran Canaria","Las Palmas","Vithas Hospital Santa Catalina",0,0,0
"1757","07/06/2020","La Gomera","Santa Cruz de Tenerife","Hospital Nuestra Señora de Guadalupe",0,0,0
"1758","07/06/2020","La Palma","Santa Cruz de Tenerife","Hospital General de La Palma",0,0,0
"1759","07/06/2020","Lanzarote","Las Palmas","Hospital Dr. José Molina Orosa",2,0,0
"1760","07/06/2020","Lanzarote","Las Palmas","Hospiten Lanzarote (Clínicas del Sur S.U.L.)",0,0,0
"1761","07/06/2020","Tenerife","Santa Cruz de Tenerife","Clínica Parque, S.A.",0,0,0
"1762","07/06/2020","Tenerife","Santa Cruz de Tenerife","Complejo Hospitalario Universitario de Canarias",5,0,0
"1763","07/06/2020","Tenerife","Santa Cruz de Tenerife","Complejo Hospitalario Universitario Nuestra Señora de Candelaria",23,2,0
"1764","07/06/2020","Tenerife","Santa Cruz de Tenerife","Hospital Quirón Costa Adeje",0,0,0
"1765","07/06/2020","Tenerife","Santa Cruz de Tenerife","Hospital Quirón Tenerife",0,0,0
"1766","07/06/2020","Tenerife","Santa Cruz de Tenerife","Hospital San Juan de Dios",1,0,0
"1767","07/06/2020","Tenerife","Santa Cruz de Tenerife","Hospiten Bellevue",1,0,0
"1768","07/06/2020","Tenerife","Santa Cruz de Tenerife","Hospiten Sur",0,0,0
"1769","07/06/2020","Tenerife","Santa Cruz de Tenerife","RAMBLA",0,0,0
"1770","08/06/2020","El Hierro","Santa Cruz de Tenerife","Hospital Insular Nuestra Señora de los Reyes",0,0,0
"1771","08/06/2020","Fuerteventura","Las Palmas","Hospital General de Fuerteventura",0,0,0
"1772","08/06/2020","Gran Canaria","Las Palmas","Complejo Hospitalario Universitario de Gran Canaria Dr. Negrín",0,1,0
"1773","08/06/2020","Gran Canaria","Las Palmas","Complejo Hospitalario Universitario Insular - Materno Infantil",3,0,0
"1774","08/06/2020","Gran Canaria","Las Palmas","Hospital Clínica Roca (Roca Gestión Hospitalaria)",0,0,0
"1775","08/06/2020","Gran Canaria","Las Palmas","Hospital Nuestra Señora del Perpetuo Socorro",0,0,0
"1776","08/06/2020","Gran Canaria","Las Palmas","Hospital Policlínico La Paloma, S.A.",0,0,0
"1777","08/06/2020","Gran Canaria","Las Palmas","Hospital San Roque Las Palmas de Gran Canaria",0,0,0
"1778","08/06/2020","Gran Canaria","Las Palmas","Hospital San Roque Maspalomas",0,0,0
"1779","08/06/2020","Gran Canaria","Las Palmas","Vithas Hospital Santa Catalina",1,0,0
"1780","08/06/2020","La Gomera","Santa Cruz de Tenerife","Hospital Nuestra Señora de Guadalupe",0,0,0
"1781","08/06/2020","La Palma","Santa Cruz de Tenerife","Hospital General de La Palma",1,0,0
"1782","08/06/2020","Lanzarote","Las Palmas","Hospital Dr. José Molina Orosa",2,0,0
"1783","08/06/2020","Lanzarote","Las Palmas","Hospiten Lanzarote (Clínicas del Sur S.U.L.)",0,0,0
"1784","08/06/2020","Tenerife","Santa Cruz de Tenerife","Clínica Parque, S.A.",0,0,0
"1785","08/06/2020","Tenerife","Santa Cruz de Tenerife","Complejo Hospitalario Universitario de Canarias",4,0,0
"1786","08/06/2020","Tenerife","Santa Cruz de Tenerife","Complejo Hospitalario Universitario Nuestra Señora de Candelaria",19,2,0
"1787","08/06/2020","Tenerife","Santa Cruz de Tenerife","Hospital Quirón Costa Adeje",0,0,0
"1788","08/06/2020","Tenerife","Santa Cruz de Tenerife","Hospital Quirón Tenerife",0,0,0
"1789","08/06/2020","Tenerife","Santa Cruz de Tenerife","Hospital San Juan de Dios",1,0,0
"1790","08/06/2020","Tenerife","Santa Cruz de Tenerife","Hospiten Bellevue",1,0,0
"1791","08/06/2020","Tenerife","Santa Cruz de Tenerife","Hospiten Sur",0,0,0
"1792","08/06/2020","Tenerife","Santa Cruz de Tenerife","RAMBLA",0,0,0
"1793","09/06/2020","El Hierro","Santa Cruz de Tenerife","Hospital Insular Nuestra Señora de los Reyes",0,0,0
"1794","09/06/2020","Fuerteventura","Las Palmas","Hospital General de Fuerteventura",1,0,0
"1795","09/06/2020","Gran Canaria","Las Palmas","Complejo Hospitalario Universitario de Gran Canaria Dr. Negrín",0,1,0
"1796","09/06/2020","Gran Canaria","Las Palmas","Complejo Hospitalario Universitario Insular - Materno Infantil",3,0,0
"1797","09/06/2020","Gran Canaria","Las Palmas","Hospital Clínica Roca (Roca Gestión Hospitalaria)",0,0,0
"1798","09/06/2020","Gran Canaria","Las Palmas","Hospital Nuestra Señora del Perpetuo Socorro",0,0,0
"1799","09/06/2020","Gran Canaria","Las Palmas","Hospital Policlínico La Paloma, S.A.",0,0,0
"1800","09/06/2020","Gran Canaria","Las Palmas","Hospital San Roque Las Palmas de Gran Canaria",0,0,0
"1801","09/06/2020","Gran Canaria","Las Palmas","Hospital San Roque Maspalomas",0,0,0
"1802","09/06/2020","Gran Canaria","Las Palmas","Vithas Hospital Santa Catalina",1,0,0
"1803","09/06/2020","La Gomera","Santa Cruz de Tenerife","Hospital Nuestra Señora de Guadalupe",0,0,0
"1804","09/06/2020","La Palma","Santa Cruz de Tenerife","Hospital General de La Palma",0,0,0
"1805","09/06/2020","Lanzarote","Las Palmas","Hospital Dr. José Molina Orosa",2,0,0
"1806","09/06/2020","Lanzarote","Las Palmas","Hospiten Lanzarote (Clínicas del Sur S.U.L.)",0,0,0
"1807","09/06/2020","Tenerife","Santa Cruz de Tenerife","Clínica Parque, S.A.",0,0,0
"1808","09/06/2020","Tenerife","Santa Cruz de Tenerife","Complejo Hospitalario Universitario de Canarias",3,0,0
"1809","09/06/2020","Tenerife","Santa Cruz de Tenerife","Complejo Hospitalario Universitario Nuestra Señora de Candelaria",17,2,0
"1810","09/06/2020","Tenerife","Santa Cruz de Tenerife","Hospital Quirón Costa Adeje",0,0,0
"1811","09/06/2020","Tenerife","Santa Cruz de Tenerife","Hospital Quirón Tenerife",0,0,0
"1812","09/06/2020","Tenerife","Santa Cruz de Tenerife","Hospital San Juan de Dios",1,0,0
"1813","09/06/2020","Tenerife","Santa Cruz de Tenerife","Hospiten Bellevue",2,0,0
"1814","09/06/2020","Tenerife","Santa Cruz de Tenerife","Hospiten Sur",0,0,0
"1815","09/06/2020","Tenerife","Santa Cruz de Tenerife","RAMBLA",0,0,0
"1816","10/06/2020","El Hierro","Santa Cruz de Tenerife","Hospital Insular Nuestra Señora de los Reyes",0,0,0
"1817","10/06/2020","Fuerteventura","Las Palmas","Hospital General de Fuerteventura",0,0,0
"1818","10/06/2020","Gran Canaria","Las Palmas","Complejo Hospitalario Universitario de Gran Canaria Dr. Negrín",0,1,0
"1819","10/06/2020","Gran Canaria","Las Palmas","Complejo Hospitalario Universitario Insular - Materno Infantil",1,0,0
"1820","10/06/2020","Gran Canaria","Las Palmas","Hospital Clínica Roca (Roca Gestión Hospitalaria)",0,0,0
"1821","10/06/2020","Gran Canaria","Las Palmas","Hospital Nuestra Señora del Perpetuo Socorro",0,0,0
"1822","10/06/2020","Gran Canaria","Las Palmas","Hospital Policlínico La Paloma, S.A.",0,0,0
"1823","10/06/2020","Gran Canaria","Las Palmas","Hospital San Roque Las Palmas de Gran Canaria",0,0,0
"1824","10/06/2020","Gran Canaria","Las Palmas","Hospital San Roque Maspalomas",0,0,0
"1825","10/06/2020","Gran Canaria","Las Palmas","Vithas Hospital Santa Catalina",0,0,0
"1826","10/06/2020","La Gomera","Santa Cruz de Tenerife","Hospital Nuestra Señora de Guadalupe",0,0,0
"1827","10/06/2020","La Palma","Santa Cruz de Tenerife","Hospital General de La Palma",0,0,0
"1828","10/06/2020","Lanzarote","Las Palmas","Hospital Dr. José Molina Orosa",2,0,0
"1829","10/06/2020","Lanzarote","Las Palmas","Hospiten Lanzarote (Clínicas del Sur S.U.L.)",0,0,0
"1830","10/06/2020","Tenerife","Santa Cruz de Tenerife","Clínica Parque, S.A.",0,0,0
"1831","10/06/2020","Tenerife","Santa Cruz de Tenerife","Complejo Hospitalario Universitario de Canarias",4,0,0
"1832","10/06/2020","Tenerife","Santa Cruz de Tenerife","Complejo Hospitalario Universitario Nuestra Señora de Candelaria",15,2,0
"1833","10/06/2020","Tenerife","Santa Cruz de Tenerife","Hospital Quirón Costa Adeje",0,0,0
"1834","10/06/2020","Tenerife","Santa Cruz de Tenerife","Hospital Quirón Tenerife",0,0,0
"1835","10/06/2020","Tenerife","Santa Cruz de Tenerife","Hospital San Juan de Dios",1,0,0
"1836","10/06/2020","Tenerife","Santa Cruz de Tenerife","Hospiten Bellevue",3,0,0
"1837","10/06/2020","Tenerife","Santa Cruz de Tenerife","Hospiten Sur",0,0,0
"1838","10/06/2020","Tenerife","Santa Cruz de Tenerife","RAMBLA",0,0,0
"1839","11/06/2020","El Hierro","Santa Cruz de Tenerife","Hospital Insular Nuestra Señora de los Reyes",0,0,0
"1840","11/06/2020","Fuerteventura","Las Palmas","Hospital General de Fuerteventura",0,0,0
"1841","11/06/2020","Gran Canaria","Las Palmas","Complejo Hospitalario Universitario de Gran Canaria Dr. Negrín",0,1,0
"1842","11/06/2020","Gran Canaria","Las Palmas","Complejo Hospitalario Universitario Insular - Materno Infantil",1,0,0
"1843","11/06/2020","Gran Canaria","Las Palmas","Hospital Clínica Roca (Roca Gestión Hospitalaria)",0,0,0
"1844","11/06/2020","Gran Canaria","Las Palmas","Hospital Nuestra Señora del Perpetuo Socorro",0,0,0
"1845","11/06/2020","Gran Canaria","Las Palmas","Hospital Policlínico La Paloma, S.A.",0,0,0
"1846","11/06/2020","Gran Canaria","Las Palmas","Hospital San Roque Las Palmas de Gran Canaria",0,0,0
"1847","11/06/2020","Gran Canaria","Las Palmas","Hospital San Roque Maspalomas",0,0,0
"1848","11/06/2020","Gran Canaria","Las Palmas","Vithas Hospital Santa Catalina",0,0,0
"1849","11/06/2020","La Gomera","Santa Cruz de Tenerife","Hospital Nuestra Señora de Guadalupe",0,0,0
"1850","11/06/2020","La Palma","Santa Cruz de Tenerife","Hospital General de La Palma",0,0,0
"1851","11/06/2020","Lanzarote","Las Palmas","Hospital Dr. José Molina Orosa",2,0,0
"1852","11/06/2020","Lanzarote","Las Palmas","Hospiten Lanzarote (Clínicas del Sur S.U.L.)",0,0,0
"1853","11/06/2020","Tenerife","Santa Cruz de Tenerife","Clínica Parque, S.A.",0,0,0
"1854","11/06/2020","Tenerife","Santa Cruz de Tenerife","Complejo Hospitalario Universitario de Canarias",2,0,0
"1855","11/06/2020","Tenerife","Santa Cruz de Tenerife","Complejo Hospitalario Universitario Nuestra Señora de Candelaria",19,1,0
"1856","11/06/2020","Tenerife","Santa Cruz de Tenerife","Hospital Quirón Costa Adeje",0,0,0
"1857","11/06/2020","Tenerife","Santa Cruz de Tenerife","Hospital Quirón Tenerife",0,0,0
"1858","11/06/2020","Tenerife","Santa Cruz de Tenerife","Hospital San Juan de Dios",0,0,0
"1859","11/06/2020","Tenerife","Santa Cruz de Tenerife","Hospiten Bellevue",2,0,0
"1860","11/06/2020","Tenerife","Santa Cruz de Tenerife","Hospiten Sur",0,0,0
"1861","11/06/2020","Tenerife","Santa Cruz de Tenerife","RAMBLA",0,0,0
"1862","12/06/2020","El Hierro","Santa Cruz de Tenerife","Hospital Insular Nuestra Señora de los Reyes",0,0,0
"1863","12/06/2020","Fuerteventura","Las Palmas","Hospital General de Fuerteventura",1,0,0
"1864","12/06/2020","Gran Canaria","Las Palmas","Complejo Hospitalario Universitario de Gran Canaria Dr. Negrín",0,1,0
"1865","12/06/2020","Gran Canaria","Las Palmas","Complejo Hospitalario Universitario Insular - Materno Infantil",1,0,0
"1866","12/06/2020","Gran Canaria","Las Palmas","Hospital Clínica Roca (Roca Gestión Hospitalaria)",0,0,0
"1867","12/06/2020","Gran Canaria","Las Palmas","Hospital Nuestra Señora del Perpetuo Socorro",0,0,0
"1868","12/06/2020","Gran Canaria","Las Palmas","Hospital Policlínico La Paloma, S.A.",0,0,0
"1869","12/06/2020","Gran Canaria","Las Palmas","Hospital San Roque Las Palmas de Gran Canaria",0,0,0
"1870","12/06/2020","Gran Canaria","Las Palmas","Hospital San Roque Maspalomas",0,0,0
"1871","12/06/2020","Gran Canaria","Las Palmas","Vithas Hospital Santa Catalina",0,0,0
"1872","12/06/2020","La Gomera","Santa Cruz de Tenerife","Hospital Nuestra Señora de Guadalupe",0,0,0
"1873","12/06/2020","La Palma","Santa Cruz de Tenerife","Hospital General de La Palma",1,0,0
"1874","12/06/2020","Lanzarote","Las Palmas","Hospital Dr. José Molina Orosa",2,0,0
"1875","12/06/2020","Lanzarote","Las Palmas","Hospiten Lanzarote (Clínicas del Sur S.U.L.)",0,0,0
"1876","12/06/2020","Tenerife","Santa Cruz de Tenerife","Clínica Parque, S.A.",0,0,0
"1877","12/06/2020","Tenerife","Santa Cruz de Tenerife","Complejo Hospitalario Universitario de Canarias",1,0,0
"1878","12/06/2020","Tenerife","Santa Cruz de Tenerife","Complejo Hospitalario Universitario Nuestra Señora de Candelaria",19,1,0
"1879","12/06/2020","Tenerife","Santa Cruz de Tenerife","Hospital Quirón Costa Adeje",0,0,0
"1880","12/06/2020","Tenerife","Santa Cruz de Tenerife","Hospital Quirón Tenerife",0,0,0
"1881","12/06/2020","Tenerife","Santa Cruz de Tenerife","Hospital San Juan de Dios",0,0,0
"1882","12/06/2020","Tenerife","Santa Cruz de Tenerife","Hospiten Bellevue",1,1,0
"1883","12/06/2020","Tenerife","Santa Cruz de Tenerife","Hospiten Sur",0,0,0
"1884","12/06/2020","Tenerife","Santa Cruz de Tenerife","RAMBLA",0,0,0
"1885","13/06/2020","El Hierro","Santa Cruz de Tenerife","Hospital Insular Nuestra Señora de los Reyes",0,0,0
"1886","13/06/2020","Fuerteventura","Las Palmas","Hospital General de Fuerteventura",1,0,0
"1887","13/06/2020","Gran Canaria","Las Palmas","Complejo Hospitalario Universitario de Gran Canaria Dr. Negrín",0,1,0
"1888","13/06/2020","Gran Canaria","Las Palmas","Complejo Hospitalario Universitario Insular - Materno Infantil",1,0,0
"1889","13/06/2020","Gran Canaria","Las Palmas","Hospital Clínica Roca (Roca Gestión Hospitalaria)",0,0,0
"1890","13/06/2020","Gran Canaria","Las Palmas","Hospital Nuestra Señora del Perpetuo Socorro",0,0,0
"1891","13/06/2020","Gran Canaria","Las Palmas","Hospital Policlínico La Paloma, S.A.",0,0,0
"1892","13/06/2020","Gran Canaria","Las Palmas","Hospital San Roque Las Palmas de Gran Canaria",0,0,0
"1893","13/06/2020","Gran Canaria","Las Palmas","Hospital San Roque Maspalomas",0,0,0
"1894","13/06/2020","Gran Canaria","Las Palmas","Vithas Hospital Santa Catalina",0,0,0
"1895","13/06/2020","La Gomera","Santa Cruz de Tenerife","Hospital Nuestra Señora de Guadalupe",0,0,0
"1896","13/06/2020","La Palma","Santa Cruz de Tenerife","Hospital General de La Palma",1,0,0
"1897","13/06/2020","Lanzarote","Las Palmas","Hospital Dr. José Molina Orosa",2,0,0
"1898","13/06/2020","Lanzarote","Las Palmas","Hospiten Lanzarote (Clínicas del Sur S.U.L.)",0,0,0
"1899","13/06/2020","Tenerife","Santa Cruz de Tenerife","Clínica Parque, S.A.",0,0,0
"1900","13/06/2020","Tenerife","Santa Cruz de Tenerife","Complejo Hospitalario Universitario de Canarias",1,0,0
"1901","13/06/2020","Tenerife","Santa Cruz de Tenerife","Complejo Hospitalario Universitario Nuestra Señora de Candelaria",21,2,0
"1902","13/06/2020","Tenerife","Santa Cruz de Tenerife","Hospital Quirón Costa Adeje",0,0,0
"1903","13/06/2020","Tenerife","Santa Cruz de Tenerife","Hospital Quirón Tenerife",0,0,0
"1904","13/06/2020","Tenerife","Santa Cruz de Tenerife","Hospital San Juan de Dios",0,0,0
"1905","13/06/2020","Tenerife","Santa Cruz de Tenerife","Hospiten Bellevue",1,1,0
"1906","13/06/2020","Tenerife","Santa Cruz de Tenerife","Hospiten Sur",0,0,0
"1907","13/06/2020","Tenerife","Santa Cruz de Tenerife","RAMBLA",0,0,0
"1908","14/06/2020","El Hierro","Santa Cruz de Tenerife","Hospital Insular Nuestra Señora de los Reyes",0,0,0
"1909","14/06/2020","Fuerteventura","Las Palmas","Hospital General de Fuerteventura",1,0,0
"1910","14/06/2020","Gran Canaria","Las Palmas","Complejo Hospitalario Universitario de Gran Canaria Dr. Negrín",0,1,0
"1911","14/06/2020","Gran Canaria","Las Palmas","Complejo Hospitalario Universitario Insular - Materno Infantil",1,0,0
"1912","14/06/2020","Gran Canaria","Las Palmas","Hospital Clínica Roca (Roca Gestión Hospitalaria)",0,0,0
"1913","14/06/2020","Gran Canaria","Las Palmas","Hospital Nuestra Señora del Perpetuo Socorro",0,0,0
"1914","14/06/2020","Gran Canaria","Las Palmas","Hospital Policlínico La Paloma, S.A.",0,0,0
"1915","14/06/2020","Gran Canaria","Las Palmas","Hospital San Roque Las Palmas de Gran Canaria",0,0,0
"1916","14/06/2020","Gran Canaria","Las Palmas","Hospital San Roque Maspalomas",0,0,0
"1917","14/06/2020","Gran Canaria","Las Palmas","Vithas Hospital Santa Catalina",0,0,0
"1918","14/06/2020","La Gomera","Santa Cruz de Tenerife","Hospital Nuestra Señora de Guadalupe",0,0,0
