date,cases_accumulated,recovered,deceased,Isla,hospitalized,intensive_care,as.Date(date)
2020-08-09,1679,1456,113,Tenerife,31,1,2020-08-09
2021-08-09,41525,33087,485,Tenerife,280,65,2021-08-09
2020-08-10,1700,1465,113,Tenerife,26,1,2020-08-10
2021-08-10,41743,33246,489,Tenerife,265,62,2021-08-10
2020-08-11,1706,1476,113,Tenerife,32,2,2020-08-11
2021-08-11,41983,33442,491,Tenerife,268,65,2021-08-11
2020-08-12,1730,1484,113,Tenerife,34,2,2020-08-12
2021-08-12,42213,33589,495,Tenerife,236,59,2021-08-12
2020-08-13,1746,1493,113,Tenerife,35,2,2020-08-13
2021-08-13,42417,33799,497,Tenerife,258,58,2021-08-13
2020-08-14,1779,1501,113,Tenerife,39,4,2020-08-14
2021-08-14,42560,33927,498,Tenerife,221,59,2021-08-14
2020-08-15,1814,1503,113,Tenerife,35,4,2020-08-15
2021-08-15,42646,33979,501,Tenerife,234,58,2021-08-15
2020-08-16,1838,1506,113,Tenerife,29,2,2020-08-16
2021-08-16,42790,34046,502,Tenerife,255,58,2021-08-16
2020-08-17,1857,1520,113,Tenerife,34,3,2020-08-17
2021-08-17,42923,34305,508,Tenerife,242,55,2021-08-17
2020-08-18,1886,1525,113,Tenerife,38,5,2020-08-18
2021-08-18,43041,34424,509,Tenerife,214,56,2021-08-18
2020-08-19,1908,1532,113,Tenerife,34,3,2020-08-19
2021-08-19,43176,34558,510,Tenerife,229,58,2021-08-19
2020-08-20,1938,1544,113,Tenerife,30,4,2020-08-20
2021-08-20,43330,34671,513,Tenerife,211,52,2021-08-20
2020-08-21,1986,1565,113,Tenerife,34,4,2020-08-21
2021-08-21,43415,34704,516,Tenerife,210,52,2021-08-21
2020-08-22,2035,1569,113,Tenerife,29,5,2020-08-22
2021-08-22,43511,34730,516,Tenerife,218,55,2021-08-22
2020-08-23,2055,1572,114,Tenerife,35,5,2020-08-23
2021-08-23,43610,34872,520,Tenerife,200,52,2021-08-23
2020-08-24,2095,1596,114,Tenerife,40,6,2020-08-24
2021-08-24,43736,34931,520,Tenerife,188,53,2021-08-24
2020-08-25,2151,1614,114,Tenerife,35,6,2020-08-25
2021-08-25,43820,34991,522,Tenerife,184,51,2021-08-25
2020-08-26,2190,1632,114,Tenerife,37,6,2020-08-26
2020-08-27,2233,1666,114,Tenerife,44,6,2020-08-27
2020-08-28,2297,1692,114,Tenerife,39,6,2020-08-28
2020-08-29,2346,1697,114,Tenerife,38,6,2020-08-29
2020-08-30,2390,1710,114,Tenerife,43,6,2020-08-30
2020-08-31,2423,1765,114,Tenerife,40,9,2020-08-31
2020-12-01,9173,7873,196,Tenerife,150,26,2020-12-01
2020-12-02,9320,7948,196,Tenerife,138,26,2020-12-02
2020-12-03,9433,8036,197,Tenerife,145,29,2020-12-03
2020-12-04,9623,8150,199,Tenerife,155,28,2020-12-04
2020-12-05,9773,8214,200,Tenerife,158,28,2020-12-05
2020-12-06,9852,8267,201,Tenerife,166,30,2020-12-06
2020-12-07,9991,8340,203,Tenerife,164,28,2020-12-07
2020-12-08,10077,8389,204,Tenerife,174,29,2020-12-08
2020-12-09,10237,8527,204,Tenerife,184,29,2020-12-09
2020-12-10,10432,8619,208,Tenerife,176,30,2020-12-10
2020-12-11,10574,8749,211,Tenerife,190,30,2020-12-11
2020-12-12,10843,8827,212,Tenerife,211,32,2020-12-12
2020-12-13,10929,8885,214,Tenerife,213,32,2020-12-13
2020-12-14,11019,9073,215,Tenerife,216,32,2020-12-14
2020-12-15,11266,9192,219,Tenerife,225,29,2020-12-15
2020-12-16,11448,9314,222,Tenerife,213,29,2020-12-16
2020-12-17,11669,9424,225,Tenerife,206,27,2020-12-17
2020-12-18,11828,9539,230,Tenerife,186,30,2020-12-18
2020-12-19,12030,9636,232,Tenerife,191,33,2020-12-19
2020-12-20,12112,9730,238,Tenerife,200,34,2020-12-20
2020-12-21,12217,9953,241,Tenerife,197,30,2020-12-21
2020-12-22,12360,10128,245,Tenerife,184,32,2020-12-22
2020-12-23,12495,10319,247,Tenerife,174,33,2020-12-23
2020-12-24,12628,10458,250,Tenerife,166,28,2020-12-24
2020-12-25,12737,10595,252,Tenerife,175,29,2020-12-25
2020-12-26,12814,10727,253,Tenerife,182,33,2020-12-26
2020-12-27,12897,10844,255,Tenerife,192,32,2020-12-27
2020-12-28,13073,11088,260,Tenerife,197,34,2020-12-28
2020-12-29,13231,11234,262,Tenerife,179,36,2020-12-29
2020-12-30,13372,11398,267,Tenerife,166,37,2020-12-30
2020-12-31,13552,11528,272,Tenerife,155,36,2020-12-31
2021-02-01,15605,14554,335,Tenerife,95,24,2021-02-01
2021-02-02,15624,14591,335,Tenerife,105,25,2021-02-02
2021-02-03,15675,14650,335,Tenerife,100,21,2021-02-03
2021-02-04,15732,14723,335,Tenerife,96,18,2021-02-04
2021-02-05,15781,14782,335,Tenerife,86,16,2021-02-05
2021-02-06,15818,14810,335,Tenerife,87,16,2021-02-06
2021-02-07,15859,14824,338,Tenerife,86,15,2021-02-07
2021-02-08,15902,14917,339,Tenerife,89,14,2021-02-08
2021-02-09,15959,14964,339,Tenerife,78,15,2021-02-09
2021-02-10,16017,15016,339,Tenerife,72,17,2021-02-10
2021-02-11,16077,15051,340,Tenerife,66,18,2021-02-11
2021-02-12,16122,15111,341,Tenerife,64,19,2021-02-12
2021-02-13,16179,15142,341,Tenerife,65,19,2021-02-13
2021-02-14,16218,15159,341,Tenerife,69,21,2021-02-14
2021-02-15,16262,15240,341,Tenerife,67,18,2021-02-15
2021-02-16,16333,15268,341,Tenerife,65,20,2021-02-16
2021-02-17,16394,15332,341,Tenerife,67,23,2021-02-17
2021-02-18,16460,15392,341,Tenerife,67,21,2021-02-18
2021-02-19,16519,15480,343,Tenerife,64,16,2021-02-19
2021-02-20,16580,15510,343,Tenerife,78,20,2021-02-20
2021-02-21,16633,15542,343,Tenerife,82,19,2021-02-21
2021-02-22,16706,15616,344,Tenerife,81,20,2021-02-22
2021-02-23,16778,15663,345,Tenerife,83,18,2021-02-23
2021-02-24,16838,15705,346,Tenerife,79,18,2021-02-24
2020-02-25,1,0,0,Tenerife,NA,NA,2020-02-25
2021-02-25,16916,15753,346,Tenerife,85,19,2021-02-25
2021-02-26,16991,15846,346,Tenerife,93,21,2021-02-26
2020-02-27,3,0,0,Tenerife,NA,NA,2020-02-27
2021-02-27,17056,15878,346,Tenerife,108,25,2021-02-27
2020-02-28,4,0,0,Tenerife,NA,NA,2020-02-28
2021-02-28,17100,15916,347,Tenerife,98,25,2021-02-28
2020-02-29,5,0,0,Tenerife,NA,NA,2020-02-29
2021-01-01,13619,11645,274,Tenerife,157,34,2021-01-01
2021-01-02,13702,11735,278,Tenerife,164,34,2021-01-02
2021-01-03,13750,11797,281,Tenerife,165,34,2021-01-03
2021-01-04,13865,12000,284,Tenerife,160,34,2021-01-04
2021-01-05,13964,12135,284,Tenerife,153,33,2021-01-05
2021-01-06,14070,12218,285,Tenerife,160,33,2021-01-06
2021-01-07,14160,12393,288,Tenerife,157,34,2021-01-07
2021-01-08,14252,12587,290,Tenerife,149,35,2021-01-08
2021-01-09,14325,12664,291,Tenerife,154,36,2021-01-09
2021-01-10,14388,12762,291,Tenerife,158,36,2021-01-10
2021-01-11,14441,12943,294,Tenerife,154,33,2021-01-11
2021-01-12,14515,13070,295,Tenerife,137,33,2021-01-12
2021-01-13,14605,13159,298,Tenerife,123,32,2021-01-13
2021-01-14,14682,13275,301,Tenerife,112,30,2021-01-14
2021-01-15,14749,13381,303,Tenerife,100,28,2021-01-15
2021-01-16,14783,13465,306,Tenerife,102,29,2021-01-16
2021-01-17,14815,13534,312,Tenerife,102,27,2021-01-17
2021-01-18,14860,13647,316,Tenerife,109,27,2021-01-18
2021-01-19,14915,13709,318,Tenerife,113,26,2021-01-19
2021-01-20,14973,13762,319,Tenerife,105,24,2021-01-20
2021-01-21,15040,13841,319,Tenerife,96,21,2021-01-21
2021-01-22,15122,13923,323,Tenerife,90,21,2021-01-22
2021-01-23,15186,13955,326,Tenerife,95,22,2021-01-23
2021-01-24,15210,13982,327,Tenerife,101,22,2021-01-24
2021-01-25,15277,14110,328,Tenerife,98,21,2021-01-25
2021-01-26,15350,14187,328,Tenerife,99,20,2021-01-26
2021-01-27,15388,14247,330,Tenerife,94,19,2021-01-27
2021-01-28,15441,14300,332,Tenerife,89,17,2021-01-28
2021-01-29,15509,14373,333,Tenerife,84,19,2021-01-29
2021-01-30,15538,14419,334,Tenerife,85,20,2021-01-30
2021-01-31,15558,14453,335,Tenerife,95,22,2021-01-31
2020-07-01,1525,1409,111,Tenerife,10,1,2020-07-01
2021-07-01,28467,26111,440,Tenerife,101,18,2021-07-01
2020-07-02,1525,1410,111,Tenerife,8,1,2020-07-02
2021-07-02,28701,26262,440,Tenerife,99,17,2021-07-02
2020-07-03,1525,1412,111,Tenerife,8,0,2020-07-03
2021-07-03,28941,26379,440,Tenerife,111,19,2021-07-03
2020-07-04,1526,1412,111,Tenerife,12,1,2020-07-04
2021-07-04,29162,26447,442,Tenerife,117,19,2021-07-04
2021-07-05,29362,26721,442,Tenerife,123,20,2021-07-05
2020-07-06,1526,1412,111,Tenerife,13,1,2020-07-06
2021-07-06,29556,26866,442,Tenerife,126,22,2021-07-06
2021-07-07,29861,26974,442,Tenerife,116,24,2021-07-07
2020-07-08,1526,1412,111,Tenerife,9,0,2020-07-08
2021-07-08,30186,27160,442,Tenerife,117,23,2021-07-08
2020-07-09,1527,1412,111,Tenerife,10,0,2020-07-09
2021-07-09,30485,27373,442,Tenerife,115,23,2021-07-09
2020-07-10,1527,1412,111,Tenerife,8,0,2020-07-10
2021-07-10,30731,27538,445,Tenerife,121,23,2021-07-10
2020-07-11,1528,1412,111,Tenerife,10,0,2020-07-11
2021-07-11,30972,27678,445,Tenerife,137,24,2021-07-11
2020-07-12,1529,1412,111,Tenerife,13,0,2020-07-12
2021-07-12,31248,27933,446,Tenerife,153,24,2021-07-12
2020-07-13,1530,1412,111,Tenerife,11,0,2020-07-13
2021-07-13,31565,28132,446,Tenerife,159,28,2021-07-13
2020-07-14,1534,1412,111,Tenerife,15,1,2020-07-14
2021-07-14,31953,28319,449,Tenerife,168,34,2021-07-14
2020-07-15,1539,1412,111,Tenerife,12,1,2020-07-15
2021-07-15,32356,28542,450,Tenerife,172,35,2021-07-15
2020-07-16,1540,1412,111,Tenerife,18,1,2020-07-16
2021-07-16,32736,28771,450,Tenerife,181,35,2021-07-16
2020-07-17,1541,1414,111,Tenerife,10,1,2020-07-17
2021-07-17,33066,28953,451,Tenerife,223,37,2021-07-17
2020-07-18,1546,1414,111,Tenerife,12,1,2020-07-18
2021-07-18,33359,29101,454,Tenerife,212,37,2021-07-18
2020-07-19,1547,1414,111,Tenerife,12,1,2020-07-19
2021-07-19,33702,29517,454,Tenerife,221,34,2021-07-19
2020-07-20,1548,1414,111,Tenerife,14,2,2020-07-20
2021-07-20,34143,29746,456,Tenerife,230,34,2021-07-20
2020-07-21,1551,1414,111,Tenerife,14,1,2020-07-21
2021-07-21,34657,29967,457,Tenerife,240,34,2021-07-21
2020-07-22,1554,1414,111,Tenerife,12,1,2020-07-22
2021-07-22,35168,30202,457,Tenerife,243,33,2021-07-22
2020-07-23,1561,1414,111,Tenerife,14,1,2020-07-23
2021-07-23,35622,30448,458,Tenerife,249,38,2021-07-23
2020-07-24,1570,1415,111,Tenerife,17,1,2020-07-24
2021-07-24,35989,30552,460,Tenerife,272,39,2021-07-24
2020-07-25,1586,1416,111,Tenerife,19,1,2020-07-25
2021-07-25,36280,30640,460,Tenerife,300,42,2021-07-25
2020-07-26,1587,1416,111,Tenerife,24,1,2020-07-26
2021-07-26,36665,30944,462,Tenerife,293,45,2021-07-26
2020-07-27,1589,1418,111,Tenerife,24,1,2020-07-27
2021-07-27,37161,31106,463,Tenerife,295,46,2021-07-27
2020-07-28,1593,1419,111,Tenerife,24,1,2020-07-28
2021-07-28,37594,31228,464,Tenerife,276,51,2021-07-28
2020-07-29,1596,1423,111,Tenerife,23,2,2020-07-29
2021-07-29,38032,31386,464,Tenerife,279,53,2021-07-29
2020-07-30,1596,1425,111,Tenerife,21,1,2020-07-30
2021-07-30,38579,31594,468,Tenerife,263,52,2021-07-30
2020-07-31,1605,1427,111,Tenerife,24,1,2020-07-31
2021-07-31,38912,31646,469,Tenerife,276,55,2021-07-31
2020-06-01,1514,1326,110,Tenerife,36,6,2020-06-01
2021-06-01,24885,23738,427,Tenerife,69,13,2021-06-01
2020-06-02,1517,1334,111,Tenerife,30,4,2020-06-02
2021-06-02,24965,23806,427,Tenerife,71,14,2021-06-02
2020-06-03,1518,1343,111,Tenerife,31,3,2020-06-03
2021-06-03,25043,23868,428,Tenerife,69,13,2021-06-03
2020-06-04,1518,1349,111,Tenerife,28,2,2020-06-04
2021-06-04,25099,23930,428,Tenerife,60,10,2021-06-04
2020-06-05,1518,1354,111,Tenerife,30,2,2020-06-05
2021-06-05,25151,23987,429,Tenerife,65,10,2021-06-05
2020-06-06,1520,1355,111,Tenerife,26,2,2020-06-06
2021-06-06,25209,24028,429,Tenerife,66,12,2021-06-06
2020-06-07,1520,1357,111,Tenerife,31,2,2020-06-07
2021-06-07,25263,24108,429,Tenerife,71,11,2021-06-07
2020-06-08,1520,1363,111,Tenerife,26,2,2020-06-08
2021-06-08,25353,24167,431,Tenerife,62,11,2021-06-08
2020-06-09,1520,1366,111,Tenerife,23,2,2020-06-09
2021-06-09,25447,24231,432,Tenerife,62,10,2021-06-09
2020-06-10,1520,1369,111,Tenerife,22,2,2020-06-10
2021-06-10,25543,24289,433,Tenerife,62,11,2021-06-10
2020-06-11,1520,1381,111,Tenerife,22,1,2020-06-11
2021-06-11,25655,24352,433,Tenerife,58,10,2021-06-11
2020-06-12,1522,1383,111,Tenerife,21,1,2020-06-12
2021-06-12,25744,24391,433,Tenerife,63,10,2021-06-12
2020-06-13,1523,1385,111,Tenerife,24,2,2020-06-13
2021-06-13,25823,24440,433,Tenerife,67,9,2021-06-13
2020-06-14,1523,1388,111,Tenerife,17,1,2020-06-14
2021-06-14,25908,24538,434,Tenerife,70,11,2021-06-14
2020-06-15,1523,1389,111,Tenerife,16,1,2020-06-15
2021-06-15,26020,24596,434,Tenerife,62,11,2021-06-15
2020-06-16,1523,1391,111,Tenerife,21,1,2020-06-16
2021-06-16,26144,24663,434,Tenerife,68,12,2021-06-16
2020-06-17,1523,1394,111,Tenerife,18,1,2020-06-17
2021-06-17,26289,24735,435,Tenerife,69,12,2021-06-17
2020-06-18,1524,1397,111,Tenerife,17,1,2020-06-18
2021-06-18,26439,24813,435,Tenerife,68,11,2021-06-18
2020-06-19,1525,1398,111,Tenerife,18,2,2020-06-19
2021-06-19,26540,24882,435,Tenerife,77,13,2021-06-19
2020-06-20,1525,1400,111,Tenerife,18,2,2020-06-20
2021-06-20,26687,24909,438,Tenerife,83,12,2021-06-20
2020-06-21,1525,1401,111,Tenerife,22,3,2020-06-21
2021-06-21,26810,25066,438,Tenerife,89,12,2021-06-21
2020-06-22,1525,1403,111,Tenerife,16,2,2020-06-22
2021-06-22,26947,25149,438,Tenerife,90,14,2021-06-22
2020-06-23,1525,1405,111,Tenerife,17,2,2020-06-23
2021-06-23,27102,25238,438,Tenerife,93,17,2021-06-23
2020-06-24,1525,1405,111,Tenerife,14,2,2020-06-24
2021-06-24,27238,25325,439,Tenerife,91,14,2021-06-24
2020-06-25,1525,1406,111,Tenerife,12,1,2020-06-25
2021-06-25,27430,25455,439,Tenerife,92,15,2021-06-25
2020-06-26,1525,1408,111,Tenerife,12,1,2020-06-26
2021-06-26,27530,25540,439,Tenerife,101,16,2021-06-26
2020-06-27,1525,1409,111,Tenerife,13,1,2020-06-27
2021-06-27,27656,25588,439,Tenerife,102,16,2021-06-27
2020-06-28,1525,1409,111,Tenerife,11,1,2020-06-28
2021-06-28,27792,25779,439,Tenerife,111,16,2021-06-28
2020-06-29,1525,1409,111,Tenerife,13,1,2020-06-29
2021-06-29,28005,25890,440,Tenerife,95,17,2021-06-29
2020-06-30,1525,1409,111,Tenerife,11,1,2020-06-30
2021-06-30,28243,26004,440,Tenerife,97,18,2021-06-30
2021-03-01,17170,16017,347,Tenerife,119,27,2021-03-01
2021-03-02,17244,16089,347,Tenerife,125,29,2021-03-02
2020-03-03,6,0,0,Tenerife,NA,NA,2020-03-03
2021-03-03,17324,16151,347,Tenerife,122,27,2021-03-03
2020-03-04,6,0,0,Tenerife,NA,NA,2020-03-04
2021-03-04,17415,16220,347,Tenerife,125,29,2021-03-04
2020-03-05,8,1,0,Tenerife,NA,NA,2020-03-05
2021-03-05,17494,16298,348,Tenerife,128,30,2021-03-05
2020-03-06,12,1,0,Tenerife,NA,NA,2020-03-06
2021-03-06,17573,16344,349,Tenerife,130,29,2021-03-06
2020-03-07,14,1,0,Tenerife,NA,NA,2020-03-07
2021-03-07,17607,16378,351,Tenerife,134,28,2021-03-07
2020-03-08,15,3,0,Tenerife,NA,NA,2020-03-08
2021-03-08,17704,16462,351,Tenerife,140,27,2021-03-08
2020-03-09,16,3,0,Tenerife,NA,NA,2020-03-09
2021-03-09,17809,16513,353,Tenerife,132,30,2021-03-09
2020-03-10,23,3,0,Tenerife,NA,NA,2020-03-10
2021-03-10,17936,16559,353,Tenerife,132,30,2021-03-10
2020-03-11,32,3,0,Tenerife,NA,NA,2020-03-11
2021-03-11,18055,16626,356,Tenerife,131,32,2021-03-11
2020-03-12,45,3,0,Tenerife,NA,NA,2020-03-12
2021-03-12,18185,16724,356,Tenerife,125,30,2021-03-12
2020-03-13,61,4,0,Tenerife,NA,NA,2020-03-13
2021-03-13,18262,16769,356,Tenerife,125,31,2021-03-13
2020-03-14,77,4,0,Tenerife,NA,NA,2020-03-14
2021-03-14,18322,16817,356,Tenerife,141,33,2021-03-14
2020-03-15,91,5,1,Tenerife,NA,NA,2020-03-15
2021-03-15,18433,16971,359,Tenerife,131,32,2021-03-15
2020-03-16,119,6,1,Tenerife,NA,NA,2020-03-16
2021-03-16,18542,17052,362,Tenerife,132,28,2021-03-16
2020-03-17,146,6,2,Tenerife,NA,NA,2020-03-17
2021-03-17,18635,17142,363,Tenerife,130,27,2021-03-17
2020-03-18,194,7,2,Tenerife,NA,NA,2020-03-18
2021-03-18,18738,17234,364,Tenerife,130,29,2021-03-18
2020-03-19,219,8,4,Tenerife,NA,NA,2020-03-19
2021-03-19,18848,17368,367,Tenerife,117,28,2021-03-19
2020-03-20,267,10,6,Tenerife,NA,NA,2020-03-20
2021-03-20,18939,17426,368,Tenerife,130,30,2021-03-20
2020-03-21,322,10,6,Tenerife,NA,NA,2020-03-21
2021-03-21,19008,17488,371,Tenerife,138,32,2021-03-21
2020-03-22,367,12,6,Tenerife,NA,NA,2020-03-22
2021-03-22,19116,17609,371,Tenerife,140,30,2021-03-22
2020-03-23,431,13,10,Tenerife,187,25,2020-03-23
2021-03-23,19238,17695,371,Tenerife,133,34,2021-03-23
2020-03-24,521,14,14,Tenerife,199,34,2020-03-24
2021-03-24,19361,17772,371,Tenerife,132,35,2021-03-24
2020-03-25,579,16,20,Tenerife,223,38,2020-03-25
2021-03-25,19439,17847,373,Tenerife,127,34,2021-03-25
2020-03-26,672,20,27,Tenerife,244,41,2020-03-26
2021-03-26,19525,17972,376,Tenerife,121,31,2021-03-26
2020-03-27,728,33,33,Tenerife,271,41,2020-03-27
2021-03-27,19580,18030,377,Tenerife,125,31,2021-03-27
2020-03-28,785,39,37,Tenerife,285,47,2020-03-28
2021-03-28,19612,18064,377,Tenerife,125,32,2021-03-28
2020-03-29,837,42,40,Tenerife,313,50,2020-03-29
2021-03-29,19698,18231,378,Tenerife,126,35,2021-03-29
2020-03-30,884,63,42,Tenerife,302,51,2020-03-30
2021-03-30,19815,18304,379,Tenerife,123,37,2021-03-30
2020-03-31,934,80,47,Tenerife,274,55,2020-03-31
2021-03-31,19912,18421,380,Tenerife,104,34,2021-03-31
2020-05-01,1435,891,97,Tenerife,104,26,2020-05-01
2021-05-01,22846,21316,413,Tenerife,133,25,2021-05-01
2020-05-02,1437,906,97,Tenerife,99,27,2020-05-02
2021-05-02,22910,21379,413,Tenerife,134,24,2021-05-02
2020-05-03,1442,911,98,Tenerife,104,26,2020-05-03
2021-05-03,22978,21484,413,Tenerife,140,25,2021-05-03
2020-05-04,1442,956,98,Tenerife,104,22,2020-05-04
2021-05-04,23067,21627,415,Tenerife,128,25,2021-05-04
2020-05-05,1442,979,99,Tenerife,100,15,2020-05-05
2021-05-05,23163,21710,415,Tenerife,126,26,2021-05-05
2020-05-06,1444,1015,103,Tenerife,95,14,2020-05-06
2021-05-06,23222,21808,416,Tenerife,123,28,2021-05-06
2020-05-07,1451,1031,103,Tenerife,91,10,2020-05-07
2021-05-07,23269,21900,417,Tenerife,100,25,2021-05-07
2020-05-08,1455,1064,103,Tenerife,84,10,2020-05-08
2021-05-08,23341,21961,418,Tenerife,109,26,2021-05-08
2020-05-09,1458,1073,103,Tenerife,86,11,2020-05-09
2021-05-09,23389,22009,420,Tenerife,111,27,2021-05-09
2020-05-10,1461,1075,103,Tenerife,82,10,2020-05-10
2021-05-10,23467,22122,420,Tenerife,105,26,2021-05-10
2020-05-11,1462,1095,103,Tenerife,73,8,2020-05-11
2021-05-11,23538,22214,421,Tenerife,93,26,2021-05-11
2020-05-12,1462,1112,103,Tenerife,75,8,2020-05-12
2021-05-12,23635,22289,422,Tenerife,85,24,2021-05-12
2020-05-13,1466,1133,103,Tenerife,69,8,2020-05-13
2021-05-13,23697,22354,422,Tenerife,93,23,2021-05-13
2020-05-14,1469,1151,103,Tenerife,73,12,2020-05-14
2021-05-14,23764,22461,422,Tenerife,83,24,2021-05-14
2020-05-15,1471,1166,103,Tenerife,64,9,2020-05-15
2021-05-15,23814,22520,422,Tenerife,85,24,2021-05-15
2020-05-16,1475,1173,105,Tenerife,59,8,2020-05-16
2021-05-16,23885,22546,422,Tenerife,89,21,2021-05-16
2020-05-17,1475,1175,106,Tenerife,64,9,2020-05-17
2021-05-17,23946,22685,422,Tenerife,90,20,2021-05-17
2020-05-18,1476,1201,107,Tenerife,65,11,2020-05-18
2021-05-18,23990,22778,423,Tenerife,91,18,2021-05-18
2020-05-19,1485,1215,107,Tenerife,57,11,2020-05-19
2021-05-19,24090,22850,424,Tenerife,94,16,2021-05-19
2020-05-20,1488,1232,107,Tenerife,51,9,2020-05-20
2021-05-20,24178,22937,424,Tenerife,95,19,2021-05-20
2020-05-21,1494,1246,107,Tenerife,51,8,2020-05-21
2021-05-21,24261,23031,424,Tenerife,93,16,2021-05-21
2020-05-22,1495,1266,107,Tenerife,46,9,2020-05-22
2021-05-22,24299,23096,424,Tenerife,101,19,2021-05-22
2020-05-23,1496,1269,107,Tenerife,48,9,2020-05-23
2021-05-23,24351,23134,425,Tenerife,104,19,2021-05-23
2020-05-24,1497,1270,107,Tenerife,42,7,2020-05-24
2021-05-24,24402,23210,425,Tenerife,103,16,2021-05-24
2020-05-25,1499,1278,108,Tenerife,48,7,2020-05-25
2021-05-25,24447,23288,425,Tenerife,95,15,2021-05-25
2020-05-26,1500,1293,109,Tenerife,47,6,2020-05-26
2021-05-26,24529,23340,426,Tenerife,94,16,2021-05-26
2020-05-27,1501,1297,110,Tenerife,45,5,2020-05-27
2021-05-27,24597,23410,426,Tenerife,90,15,2021-05-27
2020-05-28,1504,1305,110,Tenerife,37,5,2020-05-28
2021-05-28,24659,23478,426,Tenerife,79,20,2021-05-28
2020-05-29,1511,1312,110,Tenerife,33,4,2020-05-29
2021-05-29,24700,23537,426,Tenerife,73,14,2021-05-29
2020-05-30,1512,1318,110,Tenerife,36,5,2020-05-30
2021-05-30,24754,23577,427,Tenerife,84,14,2021-05-30
2020-05-31,1512,1319,110,Tenerife,37,4,2020-05-31
2021-05-31,24802,23674,427,Tenerife,72,13,2021-05-31
2020-11-01,6507,5328,151,Tenerife,134,25,2020-11-01
2020-11-02,6540,5434,153,Tenerife,142,26,2020-11-02
2020-11-03,6631,5497,154,Tenerife,152,27,2020-11-03
2020-11-04,6747,5562,154,Tenerife,144,29,2020-11-04
2020-11-05,6861,5646,155,Tenerife,132,28,2020-11-05
2020-11-06,7006,5745,156,Tenerife,144,29,2020-11-06
2020-11-07,7134,5789,158,Tenerife,153,29,2020-11-07
2020-11-08,7201,5843,160,Tenerife,158,28,2020-11-08
2020-11-09,7249,5975,162,Tenerife,157,30,2020-11-09
2020-11-10,7331,6072,164,Tenerife,159,31,2020-11-10
2020-11-11,7404,6196,166,Tenerife,161,30,2020-11-11
2020-11-12,7481,6318,168,Tenerife,166,31,2020-11-12
2020-11-13,7615,6468,168,Tenerife,156,31,2020-11-13
2020-11-14,7698,6556,169,Tenerife,160,33,2020-11-14
2020-11-15,7743,6618,171,Tenerife,165,29,2020-11-15
2020-11-16,7800,6736,172,Tenerife,170,29,2020-11-16
2020-11-17,7924,6837,173,Tenerife,168,30,2020-11-17
2020-11-18,8012,6909,173,Tenerife,157,28,2020-11-18
2020-11-19,8101,7004,174,Tenerife,148,29,2020-11-19
2020-11-20,8199,7081,176,Tenerife,140,28,2020-11-20
2020-11-21,8284,7137,178,Tenerife,149,27,2020-11-21
2020-11-22,8335,7182,181,Tenerife,151,25,2020-11-22
2020-11-23,8423,7260,186,Tenerife,149,24,2020-11-23
2020-11-24,8533,7332,186,Tenerife,155,23,2020-11-24
2020-11-25,8626,7386,187,Tenerife,140,24,2020-11-25
2020-11-26,8705,7480,190,Tenerife,141,25,2020-11-26
2020-11-27,8790,7592,193,Tenerife,122,23,2020-11-27
2020-11-28,8895,7658,195,Tenerife,129,24,2020-11-28
2020-11-29,8957,7700,195,Tenerife,140,24,2020-11-29
2020-11-30,9040,7809,195,Tenerife,138,24,2020-11-30
2020-10-01,4226,3235,127,Tenerife,90,16,2020-10-01
2020-10-02,4275,3296,127,Tenerife,76,15,2020-10-02
2020-10-03,4345,3343,127,Tenerife,96,18,2020-10-03
2020-10-04,4408,3366,127,Tenerife,103,20,2020-10-04
2020-10-05,4442,3440,127,Tenerife,109,23,2020-10-05
2020-10-06,4503,3506,127,Tenerife,111,25,2020-10-06
2020-10-07,4571,3559,127,Tenerife,113,24,2020-10-07
2020-10-08,4691,3610,127,Tenerife,108,27,2020-10-08
2020-10-09,4774,3674,127,Tenerife,106,26,2020-10-09
2020-10-10,4850,3741,129,Tenerife,111,27,2020-10-10
2020-10-11,4936,3775,130,Tenerife,115,28,2020-10-11
2020-10-12,4965,3812,130,Tenerife,121,25,2020-10-12
2020-10-13,5006,3958,132,Tenerife,124,25,2020-10-13
2020-10-14,5079,4026,132,Tenerife,155,28,2020-10-14
2020-10-15,5186,4104,132,Tenerife,122,27,2020-10-15
2020-10-16,5271,4190,137,Tenerife,117,28,2020-10-16
2020-10-17,5352,4253,137,Tenerife,120,29,2020-10-17
2020-10-18,5425,4300,137,Tenerife,124,31,2020-10-18
2020-10-19,5480,4431,139,Tenerife,130,30,2020-10-19
2020-10-20,5543,4493,141,Tenerife,130,30,2020-10-20
2020-10-21,5663,4561,141,Tenerife,135,28,2020-10-21
2020-10-22,5777,4618,143,Tenerife,142,27,2020-10-22
2020-10-23,5825,4701,143,Tenerife,158,30,2020-10-23
2020-10-24,5909,4766,145,Tenerife,161,30,2020-10-24
2020-10-25,5935,4825,145,Tenerife,150,30,2020-10-25
2020-10-26,6000,4947,147,Tenerife,142,29,2020-10-26
2020-10-27,6067,4999,148,Tenerife,139,29,2020-10-27
2020-10-28,6176,5071,148,Tenerife,144,27,2020-10-28
2020-10-29,6225,5143,149,Tenerife,135,28,2020-10-29
2020-10-30,6307,5243,149,Tenerife,126,27,2020-10-30
