date,province,ccaa,new_cases,PCR,TestAc,activos,hospitalized,hospitalized_accumulated,hospitalized_new,intensive_care,deceased,cases_accumulated,cases_accumulated_PCR,recovered,source_name,source,comments
2020-06-22,Valencia/València,Comunitat Valenciana,,6,,,39,,,3,733,,5926,7740,Sanidad Generalitat Valenciana,https://www.gva.es/va/inicio/area_de_prensa/ap_notas_prensa?zona=21&idioma=ES&tipoContenido=26&busquedadescripcion=Coronavirus|covid19|covid-19&busquedacategoria=0&busquedaorganismo=3.07&busquedafechaini=&busquedafechafin=&botonBuscar=Buscar (https://www.gva.es/va/inicio/area_de_prensa/not_detalle_area_prensa?id=865556),
2020-06-23,Valencia/València,Comunitat Valenciana,,5,,,37,,,3,734,,5931,7786,Sanidad Generalitat Valenciana,https://www.gva.es/va/inicio/area_de_prensa/ap_notas_prensa?zona=21&idioma=ES&tipoContenido=26&busquedadescripcion=Coronavirus|covid19|covid-19&busquedacategoria=0&busquedaorganismo=3.07&busquedafechaini=&busquedafechafin=&botonBuscar=Buscar (https://www.gva.es/va/inicio/area_de_prensa/not_detalle_area_prensa?id=866098),
2020-06-24,Valencia/València,Comunitat Valenciana,,3,,,36,,,4,734,,5934,7832,Sanidad Generalitat Valenciana,https://www.gva.es/va/inicio/area_de_prensa/not_detalle_area_prensa?id=866196,
2020-06-25,Valencia/València,Comunitat Valenciana,,7,,,30,,,3,734,,5941,7862,Sanidad Generalitat Valenciana,https://www.gva.es/va/inicio/area_de_prensa/ap_notas_prensa?zona=21&idioma=ES&tipoContenido=26&busquedadescripcion=Coronavirus|covid19|covid-19&busquedacategoria=0&busquedaorganismo=3.07&busquedafechaini=&busquedafechafin=&botonBuscar=Buscar (https://www.gva.es/va/inicio/area_de_prensa/not_detalle_area_prensa?id=866696),
2020-06-26,Valencia/València,Comunitat Valenciana,,14,,,29,,,3,734,,5955,7906,Sanidad Generalitat Valenciana,https://www.gva.es/va/inicio/area_de_prensa/ap_notas_prensa?zona=21&idioma=ES&tipoContenido=26&busquedadescripcion=Coronavirus|covid19|covid-19&busquedacategoria=0&busquedaorganismo=3.07&busquedafechaini=&busquedafechafin=&botonBuscar=Buscar (https://www.gva.es/va/inicio/area_de_prensa/not_detalle_area_prensa?id=867118),
2020-06-27,Valencia/València,Comunitat Valenciana,,4,,,30,,,2,735,,5967,7947,Sanidad Generalitat Valenciana,https://www.gva.es/va/inicio/area_de_prensa/not_detalle_area_prensa?id=867177,
2020-06-28,Valencia/València,Comunitat Valenciana,,5,,,27,,,3,735,,5967,7959,Sanidad Generalitat Valenciana,https://www.gva.es/va/inicio/area_de_prensa/not_detalle_area_prensa?id=867216,
2020-06-29,Valencia/València,Comunitat Valenciana,,3,,,28,,,2,735,,5970,7970,Sanidad Generalitat Valenciana,https://www.gva.es/va/inicio/area_de_prensa/not_detalle_area_prensa?id=867576,
2020-06-30,Valencia/València,Comunitat Valenciana,,14,,,29,,,2,736,,5984,8711,Sanidad Generalitat Valenciana,https://www.gva.es/va/inicio/area_de_prensa/not_detalle_area_prensa?id=868077,
2020-07-01,Valencia/València,Comunitat Valenciana,,6,,,22,,,2,736,,5992,8756,Sanidad Generalitat Valenciana,https://www.gva.es/va/inicio/area_de_prensa/not_detalle_area_prensa?id=868477,
2020-07-02,Valencia/València,Comunitat Valenciana,,16,,,24,,,2,736,,6008,8802,Sanidad Generalitat Valenciana,https://www.gva.es/va/inicio/area_de_prensa/not_detalle_area_prensa?id=868957,
2020-07-03,Valencia/València,Comunitat Valenciana,,8,,,25,,,2,736,,6016,8867,Sanidad Generalitat Valenciana,https://www.gva.es/va/inicio/area_de_prensa/not_detalle_area_prensa?id=869676,
2020-07-04,Valencia/València,Comunitat Valenciana,,,,,,,,,,,,,,,"Es sábado, y no se ofrecen datos durante todo ese fin de semana (!!)"
2020-07-05,Valencia/València,Comunitat Valenciana,,,,,,,,,,,,,,,"Es domingo, y no se ofrecen datos durante todo ese fin de semana (!!)"
2020-07-06,Valencia/València,Comunitat Valenciana,,24,,,26,,,2,736,,6041,8927,Sanidad Generalitat Valenciana,https://www.gva.es/va/inicio/area_de_prensa/not_detalle_area_prensa?id=870216,
2020-07-07,Valencia/València,Comunitat Valenciana,,13,,,29,,,2,737,,6055,8963,Sanidad Generalitat Valenciana,https://www.gva.es/va/inicio/area_de_prensa/not_detalle_area_prensa?id=870736,
2020-07-08,Valencia/València,Comunitat Valenciana,,8,,,28,,,0,737,,6063,8993,Sanidad Generalitat Valenciana,https://www.gva.es/va/inicio/area_de_prensa/not_detalle_area_prensa?id=871297,
2020-07-09,Valencia/València,Comunitat Valenciana,,11,,,26,,,0,737,,6074,9031,Sanidad Generalitat Valenciana,https://www.gva.es/va/inicio/area_de_prensa/not_detalle_area_prensa?id=871996,
2020-07-10,Valencia/València,Comunitat Valenciana,,14,,,26,,,0,737,,6091,9064,Sanidad Generalitat Valenciana,https://www.gva.es/va/inicio/area_de_prensa/not_detalle_area_prensa?id=872556,
2020-07-11,Valencia/València,Comunitat Valenciana,,,,,,,,,,,,,,,"Es sábado, y no se ofrecen datos durante todo ese fin de semana (!!)"
2020-07-12,Valencia/València,Comunitat Valenciana,,,,,,,,,,,,,,,"Es domingo, y no se ofrecen datos durante todo ese fin de semana (!!)"
2020-07-13,Valencia/València,Comunitat Valenciana,,33,,,27,,,2,737,,6124,9106,Sanidad Generalitat Valenciana,https://www.gva.es/va/inicio/area_de_prensa/not_detalle_area_prensa?id=872876,
2020-07-14,Valencia/València,Comunitat Valenciana,,29,,,30,,,3,737,,6153,9131,Sanidad Generalitat Valenciana,https://www.gva.es/va/inicio/area_de_prensa/not_detalle_area_prensa?id=873138,
2020-07-15,Valencia/València,Comunitat Valenciana,,15,,,32,,,2,737,,6168,9164,Sanidad Generalitat Valenciana,https://www.gva.es/va/inicio/area_de_prensa/not_detalle_area_prensa?id=873616,
2020-07-16,Valencia/València,Comunitat Valenciana,,26,,,34,,,2,737,,6194,9203,Sanidad Generalitat Valenciana,https://www.gva.es/va/inicio/area_de_prensa/not_detalle_area_prensa?id=873924,
2020-07-17,Valencia/València,Comunitat Valenciana,,31,,,37,,,3,737,,6228,9238,Sanidad Generalitat Valenciana,https://www.gva.es/va/inicio/area_de_prensa/not_detalle_area_prensa?id=874297,
2020-07-18,Valencia/València,Comunitat Valenciana,,,,,,,,,,,,,,,"Es sábado, y no se ofrecen datos durante todo ese fin de semana (!!)"
2020-07-19,Valencia/València,Comunitat Valenciana,,,,,,,,,,,,,,,"Es domingo, y no se ofrecen datos durante todo ese fin de semana (!!)"
2020-07-20,Valencia/València,Comunitat Valenciana,,104,,,33,,,4,737,,6332,9303,Sanidad Generalitat Valenciana,https://www.gva.es/va/inicio/area_de_prensa/not_detalle_area_prensa?id=874593,
2020-07-21,Valencia/València,Comunitat Valenciana,,36,,,32,,,4,737,,6369,9327,Sanidad Generalitat Valenciana,https://www.gva.es/va/inicio/area_de_prensa/not_detalle_area_prensa?id=874804,
2020-07-22,Valencia/València,Comunitat Valenciana,,30,,,31,,,5,737,,6400,9354,Sanidad Generalitat Valenciana,https://www.gva.es/va/inicio/area_de_prensa/not_detalle_area_prensa?id=875042,
2020-07-23,Valencia/València,Comunitat Valenciana,,43,,,36,,,4,737,,6443,9393,Sanidad Generalitat Valenciana,https://www.gva.es/va/inicio/area_de_prensa/not_detalle_area_prensa?id=875284,
2020-07-24,Valencia/València,Comunitat Valenciana,,50,,,43,,,4,737,,6493,9424,Sanidad Generalitat Valenciana,https://www.gva.es/inicio/area_de_prensa/not_detalle_area_prensa?id=875696,
2020-07-25,Valencia/València,Comunitat Valenciana,,,,,,,,,,,,,,,Fin de semana: no hay datos
2020-07-26,Valencia/València,Comunitat Valenciana,,,,,,,,,,,,,,,Fin de semana: no hay datos
2020-07-27,Valencia/València,Comunitat Valenciana,,197,,,53,,,5,737,,6690,9486,Sanidad Generalitat Valenciana,https://www.gva.es/va/inicio/area_de_prensa/not_detalle_area_prensa?id=876036,
2020-07-28,Valencia/València,Comunitat Valenciana,,43,,,44,,,6,737,,6749,9524,Sanidad Generalitat Valenciana,https://www.gva.es/va/inicio/area_de_prensa/not_detalle_area_prensa?id=876336,
2020-07-29,Valencia/València,Comunitat Valenciana,,54,,,50,,,5,738,,6803,9566,Sanidad Generalitat Valenciana,https://www.gva.es/inicio/area_de_prensa/not_detalle_area_prensa?id=876577,
2020-07-30,Valencia/València,Comunitat Valenciana,,135,,,44,,,5,738,,6938,9637,Sanidad Generalitat Valenciana,https://www.gva.es/va/inicio/area_de_prensa/not_detalle_area_prensa?id=876876,
2020-07-31,Valencia/València,Comunitat Valenciana,,37,,,49,,,5,738,,6976,9694,Sanidad Generalitat Valenciana,https://www.gva.es/va/inicio/area_de_prensa/not_detalle_area_prensa?id=877436,
2020-08-01,Valencia/València,Comunitat Valenciana,,,,,,,,,,,,,,,
2020-08-02,Valencia/València,Comunitat Valenciana,,,,,,,,,,,,,,,
2020-08-03,Valencia/València,Comunitat Valenciana,,359,,,62,,,4,738,,7335,9813,Sanidad Generalitat Valenciana,https://www.gva.es/va/inicio/area_de_prensa/not_detalle_area_prensa?id=877652,
2020-08-04,Valencia/València,Comunitat Valenciana,,69,,,65,,,4,738,,7405,9860,Sanidad Generalitat Valenciana,https://www.gva.es/va/inicio/area_de_prensa/not_detalle_area_prensa?id=877936,
2020-08-05,Valencia/València,Comunitat Valenciana,,202,,,70,,,4,738,,7617,9933,Sanidad Generalitat Valenciana,https://www.gva.es/va/inicio/area_de_prensa/not_detalle_area_prensa?id=878176,
2020-08-06,Valencia/València,Comunitat Valenciana,,125,,,74,,,5,738,,7747,9975,Sanidad Generalitat Valenciana,https://www.gva.es/va/inicio/area_de_prensa/not_detalle_area_prensa?id=878776,
2020-08-07,Valencia/València,Comunitat Valenciana,,240,,,90,,,7,738,,7987,10137,Sanidad Generalitat Valenciana,https://www.gva.es/va/inicio/area_de_prensa/not_detalle_area_prensa?id=879396,
2020-08-08,Valencia/València,Comunitat Valenciana,,,,,,,,,,,,,,,FIN DE SEMANA: NO HAY DATOS
2020-08-09,Valencia/València,Comunitat Valenciana,,,,,,,,,,,,,,,FIN DE SEMANA: NO HAY DATOS
2020-08-10,Valencia/València,Comunitat Valenciana,,463,,,111,,,9,739,,8450,10304,Sanidad Generalitat Valenciana,https://www.gva.es/va/inicio/area_de_prensa/not_detalle_area_prensa?id=879656,
2020-08-11,Valencia/València,Comunitat Valenciana,,141,,,136,,,11,740,,8594,10421,Sanidad Generalitat Valenciana,https://www.gva.es/va/inicio/area_de_prensa/not_detalle_area_prensa?id=879916,
2020-08-12,Valencia/València,Comunitat Valenciana,,170,,,118,,,12,741,,8772,10594,Sanidad Generalitat Valenciana,https://www.gva.es/va/inicio/area_de_prensa/not_detalle_area_prensa?id=880196,
2020-08-13,Valencia/València,Comunitat Valenciana,,246,,,130,,,13,741,,9019,10765,Sanidad Generalitat Valenciana,https://www.gva.es/va/inicio/area_de_prensa/not_detalle_area_prensa?id=880616,
2020-08-14,Valencia/València,Comunitat Valenciana,,347,,,134,,,14,741,,9366,10945,Sanidad Generalitat Valenciana,https://www.gva.es/va/inicio/area_de_prensa/not_detalle_area_prensa?id=881116,
2020-08-15,Valencia/València,Comunitat Valenciana,,,,,,,,,,,,,,,FIN DE SEMANA: NO HAY DATOS
2020-08-16,Valencia/València,Comunitat Valenciana,,,,,,,,,,,,,,,FIN DE SEMANA: NO HAY DATOS
2020-08-17,Valencia/València,Comunitat Valenciana,,493,,,172,,,23,741,,9859,11300,Sanidad Generalitat Valenciana,https://www.gva.es/va/inicio/area_de_prensa/not_detalle_area_prensa?id=881316,
2020-08-18,Alicante/Alacant,Comunitat Valenciana,,172,,,71,,,9,519,,5703,7000,Sanidad Generalitat Valenciana,https://www.gva.es/es/inicio/area_de_prensa/not_detalle_area_prensa?id=881536&languageId=es_ES,
2020-08-18,Castellón/Castelló,Comunitat Valenciana,,34,,,7,,,0,227,,2129,2911,Sanidad Generalitat Valenciana,https://www.gva.es/es/inicio/area_de_prensa/not_detalle_area_prensa?id=881536&languageId=es_ES,
2020-08-18,Valencia/València,Comunitat Valenciana,,177,,,166,,,25,742,,10036,11508,Sanidad Generalitat Valenciana,https://www.gva.es/es/inicio/area_de_prensa/not_detalle_area_prensa?id=881536&languageId=es_ES,
2020-08-19,Alicante/Alacant,Comunitat Valenciana,,111,,,80,,,8,519,,5814,7086,Sanidad Generalitat Valenciana,https://www.gva.es/es/inicio/area_de_prensa/not_detalle_area_prensa?id=881316,
2020-08-19,Castellón/Castelló,Comunitat Valenciana,,19,,,7,,,1,227,,2148,2930,Sanidad Generalitat Valenciana,https://www.gva.es/es/inicio/area_de_prensa/not_detalle_area_prensa?id=881317,
2020-08-19,Valencia/València,Comunitat Valenciana,,156,,,190,,,24,744,,10192,11736,Sanidad Generalitat Valenciana,https://www.gva.es/es/inicio/area_de_prensa/not_detalle_area_prensa?id=881318,
2020-08-20,Alicante/Alacant,Comunitat Valenciana,,131,,,79,,,8,519,,5945,7161,Sanidad Generalitat Valenciana,https://www.gva.es/es/inicio/area_de_prensa/not_detalle_area_prensa?id=881999,
2020-08-20,Castellón/Castelló,Comunitat Valenciana,,39,,,7,,,2,227,,2187,2944,Sanidad Generalitat Valenciana,https://www.gva.es/es/inicio/area_de_prensa/not_detalle_area_prensa?id=881999,
2020-08-20,Valencia/València,Comunitat Valenciana,,301,,,185,,,25,747,,10493,11935,Sanidad Generalitat Valenciana,https://www.gva.es/es/inicio/area_de_prensa/not_detalle_area_prensa?id=881999,
2020-08-21,Alicante/Alacant,Comunitat Valenciana,,120,,,73,,,8,519,,6055,7246,Sanidad Generalitat Valenciana,https://www.gva.es/es/inicio/area_de_prensa/not_detalle_area_prensa?id=882196,
2020-08-21,Castellón/Castelló,Comunitat Valenciana,,28,,,13,,,2,227,,2215,2955,Sanidad Generalitat Valenciana,https://www.gva.es/es/inicio/area_de_prensa/not_detalle_area_prensa?id=882197,
2020-08-21,Valencia/València,Comunitat Valenciana,,292,,,182,,,22,749,,10785,12163,Sanidad Generalitat Valenciana,https://www.gva.es/es/inicio/area_de_prensa/not_detalle_area_prensa?id=882198,
2020-08-22,Alicante/Alacant,Comunitat Valenciana,,143,,,,,,,519,,6208,,Sanidad Generalitat Valenciana,https://www.gva.es/es/inicio/area_de_prensa/not_detalle_area_prensa?id=882216,
2020-08-22,Castellón/Castelló,Comunitat Valenciana,,42,,,,,,,227,,2257,,Sanidad Generalitat Valenciana,https://www.gva.es/es/inicio/area_de_prensa/not_detalle_area_prensa?id=882217,
2020-08-22,Valencia/València,Comunitat Valenciana,,292,,,,,,,749,,11077,,Sanidad Generalitat Valenciana,https://www.gva.es/es/inicio/area_de_prensa/not_detalle_area_prensa?id=882218,
2020-08-23,Alicante/Alacant,Comunitat Valenciana,,,,,,,,,,,,,,,FIN DE SEMANA: NO HAY DATOS
2020-08-23,Castellón/Castelló,Comunitat Valenciana,,,,,,,,,,,,,,,FIN DE SEMANA: NO HAY DATOS
2020-08-23,Valencia/València,Comunitat Valenciana,,,,,,,,,,,,,,,FIN DE SEMANA: NO HAY DATOS
2020-08-24,Alicante/Alacant,Comunitat Valenciana,,97,,,86,,,10,519,,6305,7414,Sanidad Generalitat Valenciana,https://www.gva.es/es/inicio/area_de_prensa/not_detalle_area_prensa?id=882396,
2020-08-24,Castellón/Castelló,Comunitat Valenciana,,17,,,12,,,3,227,,2274,2995,Sanidad Generalitat Valenciana,https://www.gva.es/es/inicio/area_de_prensa/not_detalle_area_prensa?id=882396,
2020-08-24,Valencia/València,Comunitat Valenciana,,279,,,204,,,23,752,,11375,12516,Sanidad Generalitat Valenciana,https://www.gva.es/es/inicio/area_de_prensa/not_detalle_area_prensa?id=882396,
2020-08-25,Alicante/Alacant,Comunitat Valenciana,,209,,,78,,,13,519,,6524,7467,Sanidad Generalitat Valenciana,https://www.gva.es/es/inicio/area_de_prensa/not_detalle_area_prensa?id=882477,
2020-08-25,Castellón/Castelló,Comunitat Valenciana,,94,,,17,,,3,227,,2371,3012,Sanidad Generalitat Valenciana,https://www.gva.es/es/inicio/area_de_prensa/not_detalle_area_prensa?id=882477,
2020-08-25,Valencia/València,Comunitat Valenciana,,469,,,198,,,22,756,,11854,12790,Sanidad Generalitat Valenciana,https://www.gva.es/es/inicio/area_de_prensa/not_detalle_area_prensa?id=882477,
2020-08-26,Alicante/Alacant,Comunitat Valenciana,,220,,,75,,,14,519,,6748,7582,Sanidad Generalitat Valenciana,https://www.gva.es/es/inicio/area_de_prensa/not_detalle_area_prensa?id=882776,
2020-08-26,Castellón/Castelló,Comunitat Valenciana,,89,,,27,,,3,227,,2460,3055,Sanidad Generalitat Valenciana,https://www.gva.es/es/inicio/area_de_prensa/not_detalle_area_prensa?id=882776,
2020-08-26,Valencia/València,Comunitat Valenciana,,520,,,194,,,22,757,,12389,13087,Sanidad Generalitat Valenciana,https://www.gva.es/es/inicio/area_de_prensa/not_detalle_area_prensa?id=882776,
2020-08-27,Alicante/Alacant,Comunitat Valenciana,,150,,,67,,,15,519,,6898,7693,Sanidad Generalitat Valenciana,https://www.gva.es/es/inicio/area_de_prensa/not_detalle_area_prensa?id=882936,
2020-08-27,Castellón/Castelló,Comunitat Valenciana,,41,,,28,,,3,227,,2501,3080,Sanidad Generalitat Valenciana,https://www.gva.es/es/inicio/area_de_prensa/not_detalle_area_prensa?id=882936,
2020-08-27,Valencia/València,Comunitat Valenciana,,245,,,195,,,24,760,,12634,13377,Sanidad Generalitat Valenciana,https://www.gva.es/es/inicio/area_de_prensa/not_detalle_area_prensa?id=882936,
2020-08-28,Alicante/Alacant,Comunitat Valenciana,,189,,,71,,,11,519,,7087,7769,Sanidad Generalitat Valenciana,https://www.gva.es/es/inicio/area_de_prensa/not_detalle_area_prensa?id=883044,
2020-08-28,Castellón/Castelló,Comunitat Valenciana,,76,,,25,,,5,227,,2577,3105,Sanidad Generalitat Valenciana,https://www.gva.es/es/inicio/area_de_prensa/not_detalle_area_prensa?id=883044,
2020-08-28,Valencia/València,Comunitat Valenciana,,425,,,176,,,24,763,,13060,13718,Sanidad Generalitat Valenciana,https://www.gva.es/es/inicio/area_de_prensa/not_detalle_area_prensa?id=883044,
2020-08-29,Alicante/Alacant,Comunitat Valenciana,,163,,,,,,,519,,7250,,Sanidad Generalitat Valenciana,https://www.gva.es/es/inicio/area_de_prensa/not_detalle_area_prensa?id=883056,
2020-08-29,Castellón/Castelló,Comunitat Valenciana,,53,,,,,,,227,,2630,,Sanidad Generalitat Valenciana,https://www.gva.es/es/inicio/area_de_prensa/not_detalle_area_prensa?id=883056,
2020-08-29,Valencia/València,Comunitat Valenciana,,348,,,,,,,763,,13408,,Sanidad Generalitat Valenciana,https://www.gva.es/es/inicio/area_de_prensa/not_detalle_area_prensa?id=883056,
2020-08-30,Alicante/Alacant,Comunitat Valenciana,,,,,,,,,,,,,,,NO HAY DATOS
2020-08-30,Castellón/Castelló,Comunitat Valenciana,,,,,,,,,,,,,,,NO HAY DATOS
2020-08-30,Valencia/València,Comunitat Valenciana,,,,,,,,,,,,,,,NO HAY DATOS
2020-08-31,Alicante/Alacant,Comunitat Valenciana,,178,,,86,,,14,519,,7448,8082,Sanidad Generalitat Valenciana,https://www.gva.es/es/inicio/area_de_prensa/not_detalle_area_prensa?id=883168,
2020-08-31,Castellón/Castelló,Comunitat Valenciana,,20,,,29,,,7,227,,2658,3165,Sanidad Generalitat Valenciana,https://www.gva.es/es/inicio/area_de_prensa/not_detalle_area_prensa?id=883168,
2020-08-31,Valencia/València,Comunitat Valenciana,,591,,,213,,,24,764,,14019,14281,Sanidad Generalitat Valenciana,https://www.gva.es/es/inicio/area_de_prensa/not_detalle_area_prensa?id=883168,
2020-09-01,Alicante/Alacant,Comunitat Valenciana,,237,,,96,,,15,523,,7685,8198,Sanidad Generalitat Valenciana,https://www.gva.es/es/inicio/area_de_prensa/not_detalle_area_prensa?id=883331,
2020-09-01,Castellón/Castelló,Comunitat Valenciana,,78,,,27,,,7,227,,2736,3240,Sanidad Generalitat Valenciana,https://www.gva.es/es/inicio/area_de_prensa/not_detalle_area_prensa?id=883331,
2020-09-01,Valencia/València,Comunitat Valenciana,,584,,,206,,,25,767,,14603,14676,Sanidad Generalitat Valenciana,https://www.gva.es/es/inicio/area_de_prensa/not_detalle_area_prensa?id=883331,
2020-09-02,Alicante/Alacant,Comunitat Valenciana,,165,,,90,,,19,524,,7850,524,Sanidad Generalitat Valenciana,https://www.gva.es/va/inicio/area_de_prensa/not_detalle_area_prensa?id=883568,
2020-09-02,Castellón/Castelló,Comunitat Valenciana,,38,,,32,,,8,227,,2774,227,Sanidad Generalitat Valenciana,https://www.gva.es/va/inicio/area_de_prensa/not_detalle_area_prensa?id=883568,
2020-09-02,Valencia/València,Comunitat Valenciana,,259,,,209,,,24,767,,14862,767,Sanidad Generalitat Valenciana,https://www.gva.es/va/inicio/area_de_prensa/not_detalle_area_prensa?id=883568,
